	Gene ID	Gene Name	flight1	flight2	flight3	ground1	ground2	ground3
19932	AT3G58000	VQ25	1.905765	0.861678	1.500224	3.409344	2.369836	1.550635
19933	AT3G58010	PAP9	15.961457	16.767475	13.86517	11.121781	11.178926	14.273714
19934	AT3G58020	AT3G58020	18.08419	10.80547	17.123165	10.11675	12.056865	12.084593
19935	AT3G58030	AT3G58030	44.979027	44.738209	50.664448	44.67672	43.667286	44.053574
19936	AT3G58035	AT3G58035	0.0	0.0	0.0	0.0	0.0	0.0
19937	AT3G58040	SINAT2	31.814674	38.989132	31.9055	39.071213	34.784672	38.179993
19938	AT3G58050	AT3G58050	18.43812	18.549988	16.805468	18.018499	12.969264	14.864037
19939	AT3G58060	MTPC3	0.252928	0.0	0.104856	14.937059	0.396055	8.218063
19940	AT3G58070	GIS	0.0	0.0	1.450071	0.0	0.0	0.0
19941	AT3G58080	AT3G58080	0.0	0.0	0.0	0.0	0.0	0.0
19942	AT3G58090	DIR17	4.36764	4.407589	4.792588	3.295102	3.170562	2.374614
19943	AT3G58100	PDCB5	7.340777	8.127756	5.3455	13.216908	7.460818	9.517899
19944	AT3G58110	AT3G58110	39.542465	37.293446	32.47784	33.665401	35.776791	37.110847
19945	AT3G58120	BZIP61	26.736759	24.696058	29.597937	27.916285	22.184227	18.618925
19946	AT3G58130	AT3G58130	11.884502	23.603977	19.4401	15.965321	12.173722	17.278658
19947	AT3G58140	AT3G58140	16.893564	17.856739	21.349474	24.786238	24.066059	21.41371
19948	AT3G58150	AT3G58150	0.0	0.465237	0.0	0.293265	0.0	0.821129
19949	AT3G58160	XI-J	1.044956	0.791061	1.573273	1.442553	1.180322	0.974436
19950	AT3G58165	AT3G58165	0.0	0.0	0.0	0.0	0.0	1.293448
19951	AT3G58170	BET11	39.583679	54.044857	49.596653	45.701378	52.065567	46.36808
19952	AT3G58180	AT3G58180	15.595719	21.33589	17.500412	24.634987	19.681934	21.740467
19953	AT3G58190	LBD29	1.996861	2.01536	2.523606	2.706839	2.105432	5.200949
19954	AT3G58193	AT3G58193	0.0	0.0	2.643602	0.780693	0.0	0.030526
19955	AT3G58196	AT3G58196	0.0	0.0	0.0	0.199229	0.0	0.533926
19956	AT3G58200	AT3G58200	4.160571	2.846061	3.427092	3.001681	1.914387	2.500921
19957	AT3G58210	AT3G58210	0.0	0.458317	0.638588	0.844001	0.0	0.0
19958	AT3G58220	AT3G58220	15.867008	13.253349	15.244322	14.678327	12.97268	13.619626
19959	AT3G58230	AT3G58230	0.0	0.0	0.0	0.0	0.0	0.0
19960	AT3G58240	AT3G58240	0.0	0.0	0.0	0.0	0.0	0.0
19961	AT3G58250	AT3G58250	0.0	0.0	0.0	0.0	0.0	0.0
19962	AT3G58260	AT3G58260	0.0	0.0	0.0	0.0	0.0	0.0
19963	AT3G58270	AT3G58270	6.939394	9.723318	10.411264	12.706877	11.499537	11.730524
19964	AT3G58280	AT3G58280	0.000823	0.0	0.0	0.0	0.0	0.0
19965	AT3G58290	AT3G58290	0.0	0.0	0.0	0.0	0.0	0.0
19966	AT3G58300	AT3G58300	0.0	0.0	0.0	0.0	0.0	0.0
19967	AT3G58310	CRRSP61	0.0	0.0	0.0	0.0	0.0	0.0
19968	AT3G58320	AT3G58320	0.0	0.0	0.0	0.0	0.0	0.0
19969	AT3G58330	AT3G58330	0.0	0.0	0.0	0.0	0.0	0.0
19970	AT3G58340	AT3G58340	0.0	0.0	0.0	0.0	0.0	0.0
19971	AT3G58347	AT3G58347	0.0	0.0	0.0	0.0	0.0	0.0
19972	AT3G58350	RTM3	1.978841	1.268799	4.215062	4.027381	3.993451	1.478843
19973	AT3G58360	AT3G58360	0.0	0.0	0.0	0.0	0.0	0.0
19974	AT3G58370	AT3G58370	0.0	0.0	0.0	0.0	0.0	0.0
19975	AT3G58380	AT3G58380	0.0	0.0	0.0	0.584131	0.0	0.0
19976	AT3G58390	PEL2	0.0	0.0	0.0	0.0	0.0	0.0
19977	AT3G58400	AT3G58400	0.0	0.0	0.0	0.0	0.0	0.0
19978	AT3G58410	AT3G58410	0.0	0.0	0.0	0.0	0.0	0.0
19979	AT3G58420	AT3G58420	0.0	0.0	0.0	0.0	0.0	0.0
19980	AT3G58430	AT3G58430	0.071931	0.682856	0.994457	0.54867	0.828179	0.503354
19981	AT3G58440	AT3G58440	0.0	0.0	0.0	0.0	0.0	0.0
19982	AT3G58450	AT3G58450	0.0	0.0	0.0	0.0	0.0	0.0
19983	AT3G58460	RBL15	34.062626	34.985092	30.000874	37.448616	31.98852	30.727032
19984	AT3G58470	AT3G58470	21.984577	22.091389	19.903816	22.277555	26.11257	19.226955
19985	AT3G58480	AT3G58480	0.0	0.0	0.0	0.0	0.0	0.0
19986	AT3G58490	LPPD	28.148535	42.495789	42.199509	15.162683	14.079356	16.860096
19987	AT3G58500	PP2A3	208.16774	242.867676	219.20575	165.132843	147.556671	170.084702
19988	AT3G58510	RH11	29.676037	36.854652	34.076294	43.164772	37.37772	39.952629
19989	AT3G58520	AT3G58520	4.064861	0.0	3.643556	3.485612	3.321375	1.921348
19990	AT3G58530	AT3G58530	15.207621	18.126162	14.580011	13.922059	15.067716	12.227004
19991	AT3G58540	AT3G58540	7.561023	7.544105	7.997738	4.239824	5.79591	6.167599
19992	AT3G58550	AT3G58550	70.097916	47.921482	87.198692	61.215664	62.397808	59.076954
19993	AT3G58560	CCR4-1	31.872746	35.928551	27.913784	36.136669	28.542286	27.996098
19994	AT3G58570	RH52	16.852484	15.76236	18.476196	19.934843	22.955578	17.783253
19995	AT3G58580	CCR4-2	16.920374	14.084146	15.815804	22.09152	16.382252	16.251308
19996	AT3G58590	AT3G58590	0.796335	0.0	0.0	1.766317	1.91449	1.320808
19997	AT3G58600	AT3G58600	35.664017	36.145191	40.334393	35.109226	39.0905	37.631886
19998	AT3G58610	AT3G58610	163.592453	152.011688	164.010056	240.261169	178.755249	189.030853
19999	AT3G58620	TTL4	16.238951	19.580858	18.3346	18.774078	14.708579	15.908666
20000	AT3G58630	AT3G58630	12.55062	11.375195	12.026698	14.502936	11.191439	12.146371
20001	AT3G58640	AT3G58640	27.404015	29.800295	27.37887	25.627546	24.477304	26.266529
20002	AT3G58650	AT3G58650	5.509031	4.893306	3.48826	10.834085	9.694757	8.01103
20003	AT3G58660	AT3G58660	45.969151	35.847336	45.408348	80.38987	42.415028	58.994392
20004	AT3G58670	PCO5	28.221361	25.813383	28.913078	15.426834	17.65856	16.886158
20005	AT3G58676	AT3G58676	0.0	0.0	0.0	0.0	0.0	0.0
20006	AT3G58680	MBF1B	187.244095	159.077484	184.014786	127.419014	147.338715	132.386917
20007	AT3G58690	AT3G58690	7.452573	7.704426	8.073601	7.893805	8.740608	8.09973
20008	AT3G58700	RPL11B	118.847031	121.132011	120.562714	160.732727	118.166306	118.032257
20009	AT3G58710	WRKY69	53.447952	38.034058	40.902657	32.123314	36.659859	35.801228
20010	AT3G58720	AT3G58720	4.144232	2.171384	6.555147	2.461021	2.379244	3.475301
20011	AT3G58730	VHA-D	151.937195	142.354492	156.171295	147.8909	130.618484	158.302094
20012	AT3G58740	CSY1	0.0	0.0	0.0	0.0	0.0	0.0
20013	AT3G58750	CSY2	66.225967	56.926777	83.020599	35.102642	47.505989	41.288086
20014	AT3G58760	AT3G58760	15.722157	16.825243	16.575548	18.076263	21.282722	18.561205
20015	AT3G58770	AT3G58770	0.328548	0.595102	0.560349	0.846256	0.70594	1.078832
20016	AT3G58780	AGL1	0.49099	0.432071	0.206474	0.820199	0.599202	0.450607
20017	AT3G58790	GAUT15	2.288701	2.913312	1.9238	7.030048	6.728823	4.97419
20018	AT3G58795	AT3G58795	0.0	0.0	0.0	0.0	0.0	0.0
20019	AT3G58800	AT3G58800	4.341294	3.276474	4.567511	7.576023	7.231625	6.121558
20020	AT3G58810	MTPA2	17.018354	24.733065	26.727463	62.992123	23.647884	44.938656
20021	AT3G58820	AT3G58820	2.45947	2.380219	2.945581	2.879819	2.583964	1.682512
20022	AT3G58830	AT3G58830	9.161809	10.944642	8.547544	9.893995	8.45489	7.849061
20023	AT3G58840	PMD1	26.344866	22.313164	21.287403	37.570354	25.983114	27.401674
20024	AT3G58850	PAR2	14.44501	13.623504	8.15437	13.41883	12.551265	16.31649
20025	AT3G58860	AT3G58860	0.848833	0.154108	0.0	0.423037	0.0	0.0
20026	AT3G58865	SADHU10-1	84.185707	82.292877	88.526917	98.014961	82.800209	91.427742
20027	AT3G58877	AT3G58877	0.0	0.0	0.0	0.0	0.0	0.0
20028	AT3G58880	AT3G58880	0.0	0.0	0.0	0.0	0.0	0.0
20029	AT3G58890	AT3G58890	0.0	0.0	0.0	0.0	0.0	0.0
20030	AT3G58900	AT3G58900	11.637098	14.191142	8.549043	9.12396	10.251794	11.097389
20031	AT3G58910	AT3G58910	0.0	0.0	0.0	0.0	0.0	0.0
20032	AT3G58920	AT3G58920	0.0	0.0	0.0	0.0	0.0	0.0
20033	AT3G58930	AT3G58930	1.996441	4.515951	1.28339	2.386427	2.018924	2.217796
20034	AT3G58940	AT3G58940	0.981724	1.020125	1.44338	1.057777	1.875582	0.4155
20035	AT3G58950	AT3G58950	0.0	0.0	0.0	0.0	0.0	0.0
20036	AT3G58960	AT3G58960	0.0	0.0	0.0	0.0	0.0	0.0
20037	AT3G58970	MRS2-4	21.149271	21.899002	23.231741	18.872812	17.980661	20.464886
20038	AT3G58975	AT3G58975	2.076608	3.875134	2.15985	1.140571	1.223795	0.995263
20039	AT3G58980	AT3G58980	0.0	0.0	0.0	0.643604	1.463499	0.456222
20040	AT3G58990	IPMI1	48.400852	15.747999	61.565987	111.861046	80.098381	95.389824
20041	AT3G59000	AT3G59000	3.475307	4.141055	2.493852	3.400394	2.351847	1.845506
20042	AT3G59010	PME35	0.0	0.0	0.0	0.0	0.0	0.0
20043	AT3G59020	AT3G59020	45.562923	39.160091	39.727566	46.360058	39.48753	43.837688
20044	AT3G59030	TT12	0.016499	0.0	0.0	0.0	0.0	0.0
20045	AT3G59040	AT3G59040	10.604671	9.285628	8.553643	7.001486	10.075269	8.028827
20046	AT3G59050	PAO3	17.333218	17.488468	15.242773	21.566681	20.333723	21.764847
20047	AT3G59052	CPuORF18	0.0	0.0	0.0	0.0	0.0	0.0
20048	AT3G59060	PIF5	0.0	0.30702	0.830891	0.0	0.0	0.605435
20049	AT3G59068	AT3G59068	2.859261	2.768095	10.33584	3.258868	3.400657	4.884994
20050	AT3G59070	AT3G59070	0.0	0.0	0.0	0.0	0.0	0.0
20051	AT3G59080	AT3G59080	1.814094	3.048883	3.221574	4.027856	3.800187	4.196796
20052	AT3G59090	AT3G59090	25.104288	25.556732	24.33021	20.419556	21.206367	24.328344
20053	AT3G59100	CALS6	8.072738	7.750354	8.342394	11.782163	10.100685	7.385922
20054	AT3G59110	AT3G59110	12.344442	12.274799	16.40938	10.068505	12.915086	11.704725
20055	AT3G59120	AT3G59120	1.982004	3.141331	2.686878	2.077729	2.02665	2.656907
20056	AT3G59130	AT3G59130	0.635875	0.485249	0.0	1.144464	0.984323	0.421668
20057	AT3G59140	ABCC10	3.57072	3.697778	3.314176	5.643282	3.208211	2.467213
20058	AT3G59150	AT3G59150	5.99257	6.395566	7.835824	6.465409	6.902327	7.784749
20059	AT3G59160	AT3G59160	0.0	0.0	0.0	0.0	0.0	0.0
20060	AT3G59170	AT3G59170	0.0	0.0	0.0	0.0	0.0	0.0
20061	AT3G59180	AT3G59180	0.0	0.0	0.0	0.0	0.0	0.0
20062	AT3G59190	AT3G59190	0.0	0.0	0.0	0.253455	0.0	0.0
20063	AT3G59200	AT3G59200	1.905959	1.004126	2.424468	3.150166	3.141546	1.990215
20064	AT3G59210	AT3G59210	33.333233	46.742004	40.28125	39.882442	37.325626	40.869755
20065	AT3G59220	PRN1	17.610603	21.907053	19.404495	19.751743	21.309395	26.955805
20066	AT3G59230	AT3G59230	0.0	0.0	0.0	0.0	0.0	0.0
20067	AT3G59240	AT3G59240	0.0	0.0	0.0	0.0	0.0	0.0
20068	AT3G59250	AT3G59250	0.0	0.0	0.0	0.0	0.0	0.0
20069	AT3G59260	AT3G59260	0.0	0.0	0.0	0.0	0.0	0.0
20070	AT3G59270	AT3G59270	0.0	0.0	0.0	0.0	0.0	0.0
20071	AT3G59280	TXR1	48.908298	40.980457	41.485733	72.085564	54.849083	62.068592
20072	AT3G59290	EPSIN3	14.757821	16.47504	13.78365	13.036659	13.145103	13.60179
20073	AT3G59300	AT3G59300	23.618397	19.324003	24.192251	24.48246	21.903294	18.039124
20074	AT3G59310	AT3G59310	2.207186	2.029265	2.452775	2.913845	1.724913	1.280558
20075	AT3G59320	AT3G59320	25.456001	22.154711	31.9345	19.976122	28.270475	21.980835
20076	AT3G59330	AT3G59330	9.128384	10.632846	12.226699	9.53473	14.408863	10.941833
20077	AT3G59340	AT3G59340	11.82747	23.067539	9.966925	28.323061	25.645243	28.420588
20078	AT3G59350	PTI13	35.312756	28.117048	28.813528	17.09589	26.881298	26.944702
20079	AT3G59360	UTR6	25.219013	30.870506	25.600729	32.065948	25.818764	26.494869
20080	AT3G59370	AT3G59370	92.982437	88.243484	87.963371	57.814655	52.179279	85.093872
20081	AT3G59380	FTA	31.69615	35.244968	35.366173	31.31992	31.552986	33.506451
20082	AT3G59390	AT3G59390	10.546933	7.749752	7.255037	6.838082	5.485433	8.226038
20083	AT3G59400	GUN4	2.639962	6.197481	3.39684	7.492579	7.047199	5.906085
20084	AT3G59410	GCN2	9.603341	6.316548	7.142061	9.821632	8.827323	7.930419
20085	AT3G59415	AT3G59415	0.0	0.0	0.0	0.0	0.0	0.0
20086	AT3G59420	ACR4	1.119664	1.217007	0.929077	2.068513	2.42678	1.956264
20087	AT3G59430	AT3G59430	5.329614	1.66938	4.154637	6.965918	4.86845	5.121849
20088	AT3G59440	CML4	2.415629	0.719485	1.802016	0.839976	1.084785	1.073901
20089	AT3G59450	CML46	0.65674	0.620772	1.763645	0.0	0.0	1.523924
20090	AT3G59455	AT3G59455	0.0	0.0	0.0	0.057478	0.0	0.0
20091	AT3G59460	AT3G59460	0.0	0.0	0.0	0.0	0.0	0.0
20092	AT3G59470	AT3G59470	11.124765	10.467883	13.203506	12.96127	12.272409	10.863312
20093	AT3G59480	AT3G59480	18.217674	6.677255	19.153791	1.091527	2.768304	1.491945
20094	AT3G59490	AT3G59490	13.039979	13.771915	11.443871	16.901281	15.678944	14.988672
20095	AT3G59500	AT3G59500	21.831358	23.443771	27.283453	29.301142	25.389406	25.687586
20096	AT3G59510	AT3G59510	0.158203	0.092939	0.602199	0.0	0.327224	0.0
20097	AT3G59520	ATRBL13	8.723219	11.123869	10.939168	12.233847	8.313646	10.335884
20098	AT3G59530	SSL13	0.332113	1.120356	1.03125	1.435761	2.551744	2.091294
20099	AT3G59540	RPL38B	406.018982	391.462891	407.779938	575.597168	425.578613	497.473145
20100	AT3G59550	SYN3	3.40648	1.877445	2.490357	3.337552	2.539376	3.706966
20101	AT3G59570	AT3G59570	2.551169	3.038447	1.34709	3.262141	2.206916	2.09264
20102	AT3G59580	NLP9	0.0	0.0	0.0	0.0	0.0	0.0
20103	AT3G59590	JAL37	0.0	0.0	0.0	0.0	0.0	0.0
20104	AT3G59600	NRPB8B	39.626503	45.512917	55.254395	58.738033	45.902039	50.142391
20105	AT3G59610	JAL38	0.0	0.0	0.0	0.0	0.0	0.0
20106	AT3G59620	JAL39	0.0	0.0	0.0	0.0	0.0	0.0
20107	AT3G59630	AT3G59630	7.053203	8.380624	10.57426	9.814314	7.027655	8.181584
20108	AT3G59640	AT3G59640	13.587992	14.449243	10.15626	15.476715	11.978029	12.814125
20109	AT3G59650	AT3G59650	23.634031	20.927605	20.077253	37.529636	24.500462	31.566957
20110	AT3G59660	AT3G59660	36.40963	31.538967	31.461697	40.023125	40.057434	39.404339
20111	AT3G59670	AT3G59670	14.472198	15.382325	17.177681	24.88834	16.641094	19.499504
20112	AT3G59680	AT3G59680	20.796755	21.627682	19.522482	14.402431	19.327362	20.606966
20113	AT3G59690	IQD13	31.173233	40.813358	28.621805	27.907085	32.431622	31.836475
20114	AT3G59695	AT3G59695	16.569448	8.277334	9.747213	9.827466	8.131501	8.712855
20115	AT3G59700	LECRK55	6.320526	10.381692	8.185459	10.311465	9.793276	10.218312
20116	AT3G59710	AT3G59710	0.0	0.0	0.0	0.649487	0.0	0.0
20117	AT3G59720	AT3G59720	0.133247	0.169252	0.050512	0.0	0.202843	0.009866
20118	AT3G59730	LECRK56	3.200933	2.942903	6.814109	3.344045	3.383896	5.603895
20119	AT3G59740	LECRK57	0.064116	0.534384	0.0	0.173556	0.35526	0.219221
20120	AT3G59750	LECRK58	2.160002	0.0	1.247391	2.838661	3.120011	3.051955
20121	AT3G59760	OASC	66.670609	73.50338	60.937527	79.968094	72.739021	72.255615
20122	AT3G59765	AT3G59765	7.221591	4.939188	3.254405	8.081466	12.702188	7.022359
20123	AT3G59770	SAC9	26.593105	29.436916	26.071102	20.443262	22.344582	22.561872
20124	AT3G59780	AT3G59780	6.806033	9.16364	6.460887	8.405287	8.069406	8.83497
20125	AT3G59790	MPK10	0.0	0.0	0.0	0.0	0.0	0.0
20126	AT3G59800	AT3G59800	20.061033	18.406601	20.933081	22.489735	17.164215	20.224279
20127	AT3G59810	LSM6A	41.963535	33.512821	34.784554	33.200497	24.958309	28.783274
20128	AT3G59820	AT3G59820	12.690474	10.19793	8.910521	21.466057	14.733017	15.97323
20129	AT3G59830	AT3G59830	2.840103	1.026805	1.111955	1.734855	1.118595	2.468026
20130	AT3G59840	AT3G59840	10.728297	16.34354	14.309182	20.237883	16.773415	19.214865
20131	AT3G59845	AT3G59845	0.0	0.0	0.0	0.0	0.204377	0.0
20132	AT3G59850	AT3G59850	1.870433	1.633112	1.921895	4.578547	2.171693	2.2999
20133	AT3G59860	AT3G59860	0.0	0.0	0.0	0.0	0.0	0.0
20134	AT3G59870	AT3G59870	10.566899	10.182249	7.275018	5.43854	9.255099	7.587874
20135	AT3G59880	AT3G59880	5.027963	5.62908	3.618176	10.172522	7.654962	9.079686
20136	AT3G59884	MIR827A	0.0	0.0	0.0	2.245241	0.0	0.406037
20137	AT3G59890	DAPB2	15.033804	10.12385	14.144753	20.536791	13.600092	14.204352
20138	AT3G59900	ARGOS	2.455918	3.016184	2.143987	7.686773	8.372292	8.653328
20139	AT3G59910	SKIP35	28.353426	34.213703	27.68268	30.896654	26.649952	29.525314
20140	AT3G59920	GDI2	164.515244	159.750504	162.092941	182.53186	155.400528	158.954773
20141	AT3G59923	AT3G59923	0.0	0.0	0.0	0.0	0.0	0.0
20142	AT3G59926	AT3G59926	0.0	0.0	0.0	0.0	0.0	0.0
20143	AT3G59930	AT3G59930	90.528038	45.69809	44.440243	17.736446	58.47517	49.652939
20144	AT3G59940	SKIP20	39.740131	30.960348	42.337933	4.044256	14.559661	10.016626
20145	AT3G59950	ATG4B	25.068727	28.852674	27.277182	24.200708	29.29883	29.278002
20146	AT3G59960	ASHH4	0.0	0.0	0.0	0.0	0.0	0.0
20147	AT3G59970	MTHFR1	179.862503	187.323395	162.853745	239.630844	187.38707	194.946381
20148	AT3G59980	AT3G59980	18.732416	15.183228	13.556104	13.637447	13.081808	15.630135
20149	AT3G59990	MAP2B	93.125481	79.992462	80.537392	88.459763	76.086884	87.971138
20150	AT3G60000	QWRF6	0.0	0.0	0.42483	0.30758	0.511256	0.0
20151	AT3G60010	ASK13	0.0	0.0	0.574237	1.08734	0.0	0.0
20152	AT3G60020	ASK5	0.326764	0.0	0.0	0.114829	0.471935	1.421459
20153	AT3G60030	SPL12	50.109814	46.485302	41.423573	29.590347	37.401855	30.878906
20154	AT3G60040	AT3G60040	2.684862	3.532243	2.203268	1.50935	1.801588	2.255455
20155	AT3G60050	AT3G60050	5.391331	4.537097	2.224512	7.428878	7.296792	7.195642
20156	AT3G60060	AT3G60060	0.0	0.0	0.0	0.0	0.0	0.0
20157	AT3G60070	AT3G60070	11.973355	10.132017	11.044484	7.667688	11.069763	10.745887
20158	AT3G60075	AT3G60075	0.0	0.0	0.0	0.0	0.0	0.0
20159	AT3G60080	AT3G60080	25.772972	32.537098	31.090466	39.95882	34.555817	35.909145
20160	AT3G60090	AT3G60090	2.302474	1.959489	1.603464	1.899797	0.424503	1.637851
20161	AT3G60100	CSY5	0.0	0.0	0.0	0.180741	0.0	0.0
20162	AT3G60110	AT3G60110	5.308256	6.500237	5.333544	9.231425	8.047838	8.779505
20163	AT3G60120	BGLU27	0.003934	0.0	0.0	0.223103	0.0	0.0
20164	AT3G60130	BGLU16	58.78101	40.197243	54.789627	31.934048	47.546928	33.30669
20165	AT3G60140	BGLU30	9.960744	13.648581	33.784702	3.078354	4.755768	4.80579
20166	AT3G60150	AT3G60150	0.0	0.0	0.0	0.0	0.0	0.0
20167	AT3G60160	ABCC9	0.0	0.0	0.0	0.0	0.0	0.0
20168	AT3G60164	AT3G60164	0.0	0.0	0.0	0.0	0.0	0.0
20169	AT3G60170	AT3G60170	0.0	0.0	0.0	0.0	0.0	0.000904
20170	AT3G60176	AT3G60176	0.0	0.0	0.0	0.0	0.12951	0.0
20171	AT3G60180	UMK1	11.587835	8.881152	12.2856	8.201203	8.442347	6.819874
20172	AT3G60190	DRP1E	34.404686	27.69409	35.683136	22.946041	28.550573	26.81245
20173	AT3G60200	AT3G60200	12.880891	11.903246	14.673571	10.239005	12.316686	10.222847
20174	AT3G60210	AT3G60210	37.838032	31.548241	41.323372	34.529442	41.499771	39.905407
20175	AT3G60220	ATL4	2.938716	3.293119	3.495831	2.327529	1.349021	2.115219
20176	AT3G60238	AT3G60238	0.0	0.0	0.0	0.0	0.0	0.0
20177	AT3G60240	EIF4G	36.666126	35.215996	31.023205	39.229656	39.860512	36.128933
20178	AT3G60245	RPL37AC	653.650208	538.966797	608.030212	962.246643	636.440186	742.972351
20179	AT3G60250	CKB3	75.967186	69.594505	76.02626	58.684315	46.783047	46.107277
20180	AT3G60260	AT3G60260	11.560796	12.134743	14.019098	14.525294	13.077226	17.046886
20181	AT3G60270	AT3G60270	1.933694	0.0	2.488604	3.473589	5.13379	2.000891
20182	AT3G60280	UCC3	3.001289	2.208688	2.992003	6.859192	4.969907	10.434108
20183	AT3G60286	AT3G60286	1.089631	2.419335	0.0	0.0	3.519161	0.668124
20184	AT3G60290	AT3G60290	1.702814	1.822412	1.627865	1.136068	0.0	0.0
20185	AT3G60300	AT3G60300	133.303177	179.548828	155.761887	64.90403	94.490677	76.75531
20186	AT3G60310	AT3G60310	2.865735	2.994087	2.600581	2.832471	3.269322	2.858984
20187	AT3G60318	AT3G60318	0.0	0.0	0.931753	0.473219	0.0	0.0
20188	AT3G60320	AT3G60320	23.083836	24.005009	16.4349	23.310926	20.322973	21.09211
20189	AT3G60328	AT3G60328	7.01418	5.983932	0.0	0.113839	0.0	8.520158
20190	AT3G60330	AHA7	13.18118	10.720807	16.000759	28.169899	13.320263	22.504951
20191	AT3G60340	AT3G60340	41.893711	43.571537	45.668613	33.033375	37.437035	32.466526
20192	AT3G60350	ARABIDILLO-2	10.578098	10.380886	8.199834	10.609536	12.13356	9.011331
20193	AT3G60360	EDA14	24.612663	19.504627	31.020294	39.428543	25.582085	30.725651
20194	AT3G60370	FKBP20-2	12.933897	14.201928	17.151222	6.531005	8.849247	8.959687
20195	AT3G60380	AT3G60380	12.285686	10.75705	13.155315	17.284893	15.037222	16.163601
20196	AT3G60390	HAT3	2.995584	2.737873	2.539622	2.389786	2.0734	0.503543
20197	AT3G60400	AT3G60400	4.345356	4.06324	5.451068	5.781365	4.514299	5.239247
20198	AT3G60410	AT3G60410	22.878002	27.313334	31.30888	26.242588	23.645624	26.93433
20199	AT3G60420	AT3G60420	0.130687	0.531358	0.402253	0.0	0.448206	0.0
20200	AT3G60440	AT3G60440	28.663151	20.785791	26.252466	34.797684	26.783165	38.286995
20201	AT3G60450	AT3G60450	89.199585	120.483757	103.273819	88.636536	100.238487	97.152756
20202	AT3G60460	DUO1	0.0	0.0	0.0	0.0	0.0	0.0
20203	AT3G60470	AT3G60470	0.0	0.349425	0.0	0.0	0.254931	0.0
20204	AT3G60480	AT3G60480	19.874081	24.173254	25.975998	24.600389	30.145109	25.990547
20205	AT3G60490	ERF035	13.867623	17.832132	17.209341	9.169664	11.757753	9.070266
20206	AT3G60500	CER7	21.47278	15.91995	15.323209	26.859699	18.848852	15.433648
20207	AT3G60510	AT3G60510	9.836416	8.041988	10.535504	7.240266	8.933674	9.394741
20208	AT3G60520	AT3G60520	7.121145	8.837082	7.482281	7.181252	10.161023	10.164762
20209	AT3G60530	GATA4	25.170927	26.967108	23.305923	15.551783	11.500795	6.766515
20210	AT3G60540	AT3G60540	1.685443	2.181076	2.923459	0.797693	1.097342	4.354397
20211	AT3G60550	CYCU2-2	17.853249	15.909397	29.393333	14.391457	13.883079	14.925811
20212	AT3G60560	AT3G60560	0.0	0.0	0.0	0.0	0.0	0.0
20213	AT3G60565	AT3G60565	0.002397	0.0	0.0	0.0	0.0	0.0
20214	AT3G60570	ATEXPB5	0.0	0.0	0.0	0.0	0.0	0.0
20215	AT3G60580	ZAT9	1.150292	2.038064	2.057111	3.01717	3.058016	3.387277
20216	AT3G60590	AT3G60590	14.675051	17.466978	16.207567	4.898643	12.535771	6.3562
20217	AT3G60600	PVA11	201.44046	219.232132	203.052719	143.500381	150.632141	140.449219
20218	AT3G60610	AT3G60610	0.0	0.0	0.0	0.0	0.15082	0.0
20219	AT3G60613	AT3G60613	0.0	0.0	0.0	0.0	0.0	0.0
20220	AT3G60620	CDS5	6.808716	7.785861	8.500289	7.40236	6.721072	9.321085
20221	AT3G60630	SCL22	13.268988	13.726347	10.844	16.385078	12.46009	13.110428
20222	AT3G60640	ATG8G	20.253902	21.586988	26.145187	33.113514	34.885311	34.175175
20223	AT3G60647	AT3G60647	0.225411	1.478835	0.0	1.837268	1.657376	0.0
20224	AT3G60650	AT3G60650	0.245985	1.268683	0.074438	0.820034	0.810845	0.399301
20225	AT3G60660	AT3G60660	3.063927	2.105065	3.287198	5.900781	5.426674	4.961586
20226	AT3G60670	AT3G60670	0.645974	0.0	0.799226	0.58879	0.945049	0.544057
20227	AT3G60680	AT3G60680	6.894352	9.067032	9.004745	8.701874	8.50046	7.894973
20228	AT3G60690	AT3G60690	53.981003	84.147003	47.223232	40.732052	45.283916	48.943298
20229	AT3G60700	AT3G60700	0.614948	0.0	0.565988	0.0	0.0	0.423605
20230	AT3G60710	AT3G60710	0.0	0.0	0.0	0.0	0.0	0.0
20231	AT3G60720	CRRSP15	11.440608	9.190541	7.199975	12.026943	10.9569	6.693417
20232	AT3G60730	PME36	0.0	0.0	0.149288	0.0	0.0	0.0
20233	AT3G60740	TFCD	10.075709	9.121453	7.664044	11.094796	9.424375	7.587635
20234	AT3G60750	TKL-1	141.291916	136.446915	130.551849	160.580231	160.693863	162.282745
20235	AT3G60760	AT3G60760	0.0	0.0	0.0	0.0	0.0	0.0
20236	AT3G60770	RPS13A	334.555847	305.70752	314.74585	526.575562	363.113129	421.176575
20237	AT3G60780	AT3G60780	0.0	0.51558	0.0	0.0	0.0	0.0
20238	AT3G60790	AT3G60790	0.0	0.0	0.0	0.0	0.0	0.07833
20239	AT3G60800	PAT14	17.762989	18.754505	21.950628	25.177326	22.30505	20.691174
