gene_id	transcript_id(s)	flight1	flight2	flight3	ground1	ground2	ground3
AT3G02880	AT3G02880.1	33.01	42.67	40.34	44.35	34.11	39.12
AT3G02885	AT3G02885.1	39.20	42.38	51.06	189.66	128.53	127.82
AT3G02890	AT3G02890.1	3.93	4.00	3.52	5.20	5.11	3.82
AT3G02900	AT3G02900.1,AT3G02900.2	24.77	19.34	24.30	33.71	20.30	17.71
AT3G02910	AT3G02910.1	13.10	25.50	12.07	63.82	33.33	56.11
AT3G02920	AT3G02920.1,AT3G02920.2	5.85	7.79	8.16	14.48	8.41	8.50
AT3G02930	AT3G02930.1,AT3G02930.2	4.19	4.76	4.42	8.06	7.46	6.62
AT3G02940	AT3G02940.1	1.33	2.99	1.11	1.84	4.21	2.99
AT3G02950	AT3G02950.1	20.46	20.84	17.78	27.98	27.04	26.63
AT3G02960	AT3G02960.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G02970	AT3G02970.1	0.00	0.00	0.11	0.00	0.00	0.00
AT3G02980	AT3G02980.1	1.48	2.09	3.46	4.08	2.87	1.67
AT3G02990	AT3G02990.1	10.12	12.06	12.02	4.93	3.86	3.49
AT3G03000	AT3G03000.1	22.35	21.87	21.61	15.09	21.17	23.49
AT3G03010	AT3G03010.1,AT3G03010.2	16.40	16.48	18.50	20.36	15.78	18.33
AT3G03020	AT3G03020.1,AT3G03020.2	6.95	4.21	6.50	6.94	6.91	4.00
AT3G03030	AT3G03030.1	2.21	0.99	2.09	2.32	1.91	0.64
AT3G03040	AT3G03040.1	14.73	10.65	14.06	18.03	16.46	15.97
AT3G03050	AT3G03050.1	28.12	29.90	26.56	26.58	24.38	23.34
AT3G03060	AT3G03060.1	5.53	5.22	4.27	13.97	8.04	10.05
AT3G03070	AT3G03070.1	133.82	148.23	151.72	153.01	143.09	148.32
AT3G03080	AT3G03080.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03090	AT3G03090.1	1.63	1.45	2.57	2.17	2.90	1.67
AT3G03100	AT3G03100.1,AT3G03100.2	297.50	333.46	360.38	305.01	298.33	345.71
AT3G03110	AT3G03110.1	4.12	4.72	3.60	6.96	5.44	5.29
AT3G03120	AT3G03120.1	10.48	17.05	11.23	6.76	9.72	11.15
AT3G03130	AT3G03130.1	12.61	9.10	13.86	20.97	12.92	14.05
AT3G03140	AT3G03140.1	5.38	4.63	4.32	5.69	5.46	4.23
AT3G03150	AT3G03150.1	133.37	132.34	151.19	48.70	66.94	52.44
AT3G03160	AT3G03160.1	88.97	90.92	82.43	108.03	84.96	96.28
AT3G03170	AT3G03170.1	11.58	8.29	18.05	5.61	4.68	1.62
AT3G03180	AT3G03180.1	5.90	12.59	14.19	9.79	7.97	9.34
AT3G03190	AT3G03190.1	6.11	1.73	6.98	17.71	15.93	9.94
AT3G03200	AT3G03200.1	1.08	0.75	0.80	1.41	0.62	0.91
AT3G03210	AT3G03210.1	3.99	5.30	6.02	6.71	3.76	6.17
AT3G03220	AT3G03220.1	21.95	22.48	18.01	26.56	25.44	22.08
AT3G03230	AT3G03230.1	0.06	0.00	0.79	0.00	0.18	0.00
AT3G03240	AT3G03240.1	0.00	0.39	0.37	0.20	0.00	0.09
AT3G03250	AT3G03250.1	76.95	73.12	72.30	107.71	72.29	75.26
AT3G03260	AT3G03260.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03270	AT3G03270.1,AT3G03270.2	46.00	58.30	61.35	109.24	80.50	84.99
AT3G03272	AT3G03272.1	0.07	0.70	0.00	0.00	0.09	0.00
AT3G03280	AT3G03280.1	4.07	4.02	1.61	0.69	1.39	1.35
AT3G03290	AT3G03290.1	1.05	2.22	0.32	0.69	0.82	0.78
AT3G03300	AT3G03300.1,AT3G03300.2,AT3G03300.3	5.17	6.48	6.52	5.78	5.25	5.48
AT3G03305	AT3G03305.1	9.00	11.64	8.60	10.43	10.47	10.47
AT3G03310	AT3G03310.1	25.17	35.11	27.11	24.65	20.70	22.88
AT3G03320	AT3G03320.1	17.33	25.05	16.55	25.04	18.99	17.78
AT3G03330	AT3G03330.1	27.82	30.30	32.58	19.30	23.39	23.05
AT3G03340	AT3G03340.1	16.36	19.35	21.55	16.97	14.21	14.02
AT3G03341	AT3G03341.1	0.00	1.96	0.00	0.00	0.00	0.00
AT3G03350	AT3G03350.1,AT3G03350.2	0.50	1.97	0.86	1.00	0.90	1.16
AT3G03360	AT3G03360.1	5.53	8.26	7.66	8.02	5.60	6.97
AT3G03370	AT3G03370.1,AT3G03370.2	0.07	1.04	0.57	0.27	0.47	0.79
AT3G03380	AT3G03380.1	34.69	31.66	32.95	21.88	25.19	21.55
AT3G03400	AT3G03400.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03405	AT3G03405.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03410	AT3G03410.1	0.00	0.00	0.00	0.00	0.67	0.00
AT3G03420	AT3G03420.1	19.52	27.77	23.95	37.14	26.84	28.59
AT3G03430	AT3G03430.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03440	AT3G03440.1	4.86	4.80	6.65	8.78	8.18	9.37
AT3G03450	AT3G03450.1	1.69	1.88	1.91	2.70	2.28	1.81
AT3G03456	AT3G03456.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03460	AT3G03460.1	1.95	2.08	2.77	2.14	1.45	3.45
AT3G03470	AT3G03470.1	7.54	5.62	5.40	1.59	2.78	2.83
AT3G03480	AT3G03480.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03490	AT3G03490.1	43.31	52.70	51.39	32.15	33.80	36.19
AT3G03500	AT3G03500.1	2.28	2.10	4.21	3.79	2.80	4.41
AT3G03510	AT3G03510.1	0.00	0.00	0.00	0.00	0.10	0.00
AT3G03520	AT3G03520.1	52.45	59.55	41.75	38.86	39.16	40.07
AT3G03530	AT3G03530.1	1.76	2.63	1.96	10.14	5.07	6.54
AT3G03540	AT3G03540.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03550	AT3G03550.1	12.09	10.33	8.71	17.76	12.84	12.34
AT3G03560	AT3G03560.1	25.06	27.02	24.73	30.23	26.43	26.32
AT3G03570	AT3G03570.1	11.65	15.31	12.01	14.94	10.61	11.34
AT3G03580	AT3G03580.1	0.67	0.37	0.86	1.86	1.02	1.62
AT3G03590	AT3G03590.1	10.05	12.80	12.15	11.08	6.95	7.46
AT3G03600	AT3G03600.1	32.84	30.53	41.90	49.67	38.18	40.14
AT3G03610	AT3G03610.1	21.23	15.22	20.27	13.83	14.27	14.00
AT3G03620	AT3G03620.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03626	AT3G03626.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03630	AT3G03630.1	2.15	2.65	2.84	2.96	1.52	2.62
AT3G03640	AT3G03640.1	31.38	33.05	26.32	45.44	45.52	31.87
AT3G03650	AT3G03650.1	3.56	3.67	3.05	6.41	6.83	5.01
AT3G03660	AT3G03660.1,AT3G03660.2	1.22	0.00	1.19	0.16	0.22	0.40
AT3G03670	AT3G03670.1	1.68	0.57	2.17	0.29	1.80	0.00
AT3G03680	AT3G03680.1	7.14	4.16	4.25	5.33	4.90	4.32
AT3G03690	AT3G03690.1	7.37	7.99	5.59	9.54	9.37	7.08
AT3G03700	AT3G03700.1	10.45	10.23	11.51	6.70	7.26	5.39
AT3G03702	AT3G03702.1	2.00	1.18	0.93	0.73	1.74	0.64
AT3G03710	AT3G03710.1	9.61	8.00	8.51	7.28	8.70	6.85
AT3G03720	AT3G03720.1,AT3G03720.2	17.34	18.35	18.97	13.52	13.06	13.64
AT3G03726	AT3G03726.1,AT3G03726.2	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03730	AT3G03730.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03740	AT3G03740.1	20.11	25.86	20.24	30.61	25.85	28.41
AT3G03750	AT3G03750.1,AT3G03750.2	3.57	3.37	3.83	2.78	4.16	2.64
AT3G03760	AT3G03760.1	0.45	0.13	0.00	0.31	0.49	0.79
AT3G03770	AT3G03770.1,AT3G03770.2	1.15	2.21	1.92	2.82	2.60	2.57
AT3G03773	AT3G03773.1,AT3G03773.2	13.29	15.40	16.40	23.40	12.90	14.41
AT3G03776	AT3G03776.1	2.72	0.00	2.32	0.38	1.06	0.86
AT3G03780	AT3G03780.1,AT3G03780.2,AT3G03780.3	97.93	90.73	75.41	243.09	147.95	162.83
AT3G03790	AT3G03790.1,AT3G03790.2,AT3G03790.3	9.08	10.69	7.43	8.77	8.67	7.99
AT3G03800	AT3G03800.1	0.00	0.00	0.00	0.21	0.00	0.00
AT3G03810	AT3G03810.1	6.48	8.39	6.85	8.45	8.58	7.34
AT3G03820	AT3G03820.1	0.00	0.00	0.00	0.00	0.00	1.15
AT3G03826	AT3G03826.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03828	AT3G03828.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03830	AT3G03830.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03840	AT3G03840.1	0.84	0.00	0.00	0.83	0.21	0.35
AT3G03845	AT3G03845.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03847	AT3G03847.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03850	AT3G03850.1	0.00	0.00	0.64	0.00	0.00	0.00
AT3G03852	AT3G03852.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G03855	AT3G03855.1	2.39	3.15	3.46	2.00	2.71	2.46
AT3G03860	AT3G03860.1	19.83	18.41	19.64	15.29	16.65	17.75
AT3G03870	AT3G03870.1,AT3G03870.2	25.34	42.04	40.01	10.96	11.73	11.60
AT3G03880	AT3G03880.1	18.51	23.67	22.29	16.76	19.07	17.63
AT3G03890	AT3G03890.1,AT3G03890.2	14.19	15.93	16.17	16.89	13.85	13.45
AT3G03900	AT3G03900.1	4.40	5.58	8.25	8.07	7.15	10.13
AT3G03910	AT3G03910.1	0.28	0.00	1.03	1.57	1.65	1.78
AT3G03920	AT3G03920.1	192.14	165.50	188.89	225.28	169.66	172.86
AT3G03930	AT3G03930.1	0.00	0.00	0.13	0.00	0.00	0.00
AT3G03940	AT3G03940.1	28.77	27.10	27.46	33.60	29.59	28.93
AT3G03950	AT3G03950.1,AT3G03950.2,AT3G03950.3	15.85	20.12	15.96	16.98	19.81	15.67
AT3G03960	AT3G03960.1	69.77	70.92	74.09	108.98	67.43	75.56
AT3G03970	AT3G03970.1,AT3G03970.2,AT3G03970.3	7.87	5.49	8.27	5.72	4.19	4.06
AT3G03980	AT3G03980.1	11.38	11.11	13.52	15.95	16.89	14.16
AT3G03990	AT3G03990.1	103.38	118.66	104.92	44.77	66.13	71.49
AT3G04000	AT3G04000.1	5.11	6.01	3.34	1.84	4.09	0.65
AT3G04010	AT3G04010.1	20.11	23.96	23.61	21.85	17.75	25.04
AT3G04020	AT3G04020.1	4.13	5.07	6.18	6.66	7.23	5.31
AT3G04030	AT3G04030.1,AT3G04030.2,AT3G04030.3	2.46	3.44	3.89	3.95	3.68	2.69
AT3G04040	AT3G04040.1	5.02	3.21	2.05	3.84	5.32	3.05
AT3G04050	AT3G04050.1	0.00	1.88	0.28	0.85	0.91	0.33
AT3G04060	AT3G04060.1	14.40	16.78	16.75	10.67	17.73	11.78
AT3G04070	AT3G04070.1,AT3G04070.2	14.48	14.26	17.09	12.09	23.89	12.58
AT3G04080	AT3G04080.1	21.84	21.61	22.17	26.43	20.02	19.26
AT3G04090	AT3G04090.1	81.45	72.51	77.02	93.74	71.43	81.26
AT3G04100	AT3G04100.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04110	AT3G04110.1	3.63	2.09	2.92	3.78	3.62	3.17
AT3G04120	AT3G04120.1	1006.04	1074.93	1062.29	1481.80	838.78	1192.38
AT3G04130	AT3G04130.1,AT3G04130.2	3.26	2.53	2.02	4.68	4.14	3.72
AT3G04140	AT3G04140.1	2.57	3.83	2.89	9.69	7.00	9.30
AT3G04150	AT3G04150.1,AT3G04150.2	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04160	AT3G04160.1,AT3G04160.2	3.25	3.95	3.32	2.20	3.49	2.28
AT3G04170	AT3G04170.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04180	AT3G04180.1	0.00	0.00	0.00	0.35	0.00	0.00
AT3G04181	AT3G04181.1	4.85	7.26	5.24	1.79	7.81	3.80
AT3G04184	AT3G04184.1	0.00	53.14	0.00	0.00	0.00	0.00
AT3G04190	AT3G04190.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04200	AT3G04200.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04210	AT3G04210.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04220	AT3G04220.1	1.83	1.10	1.12	1.18	1.22	1.22
AT3G04230	AT3G04230.1	68.45	57.99	56.05	113.71	64.73	78.29
AT3G04240	AT3G04240.1	29.91	37.01	27.60	23.78	23.23	27.17
AT3G04250	AT3G04250.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04260	AT3G04260.1	5.02	5.84	3.71	4.95	4.57	3.47
AT3G04270	AT3G04270.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04280	AT3G04280.1,AT3G04280.2,AT3G04280.3	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04290	AT3G04290.1	0.18	0.00	0.00	0.11	0.00	0.00
AT3G04300	AT3G04300.1	3.67	1.57	3.10	0.91	1.26	0.79
AT3G04310	AT3G04310.1	3.13	6.69	4.07	5.49	1.73	4.88
AT3G04320	AT3G04320.1	6.41	8.20	17.32	13.87	10.60	6.39
AT3G04330	AT3G04330.1	0.00	2.97	4.45	1.97	0.77	0.94
AT3G04340	AT3G04340.1	9.36	9.86	6.49	10.90	8.81	9.18
AT3G04350	AT3G04350.1	33.50	40.89	31.09	15.63	20.22	20.13
AT3G04360	AT3G04360.1	0.76	0.71	0.54	1.40	1.85	0.57
AT3G04370	AT3G04370.1,AT3G04370.2	7.29	6.94	3.71	13.79	6.64	14.01
AT3G04380	AT3G04380.1,AT3G04380.2	0.84	0.77	0.71	1.84	1.54	2.65
AT3G04390	AT3G04390.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04400	AT3G04400.1,AT3G04400.2	690.43	665.30	747.23	1113.89	787.42	849.76
AT3G04410	AT3G04410.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04420	AT3G04420.1,AT3G04420.2	1.88	2.38	3.92	5.50	6.99	3.50
AT3G04430	AT3G04430.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04440	AT3G04440.1	2.75	0.15	1.01	1.02	2.10	4.42
AT3G04445	AT3G04445.1	0.49	2.68	0.87	0.40	0.00	0.36
AT3G04450	AT3G04450.1,AT3G04450.2	0.98	1.22	0.73	0.64	0.95	0.32
AT3G04460	AT3G04460.1	8.84	12.06	11.59	10.81	9.31	10.43
AT3G04470	AT3G04470.1	27.82	26.19	24.17	24.95	21.60	19.39
AT3G04480	AT3G04480.1	12.09	14.38	9.57	19.04	12.38	15.77
AT3G04485	AT3G04485.1	1.76	1.21	0.78	2.43	2.49	0.63
AT3G04490	AT3G04490.1	5.47	5.72	5.96	5.15	5.70	4.93
AT3G04500	AT3G04500.1	27.18	28.62	29.98	32.43	25.71	27.63
AT3G04510	AT3G04510.1	0.00	0.00	0.00	0.45	0.30	0.03
AT3G04520	AT3G04520.1,AT3G04520.2	18.79	20.34	20.86	19.97	16.17	20.83
AT3G04525	AT3G04525.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04530	AT3G04530.1	12.84	19.64	17.98	15.68	18.74	16.41
AT3G04540	AT3G04540.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04545	AT3G04545.1	0.00	0.00	0.00	0.59	0.00	0.00
AT3G04550	AT3G04550.1	4.71	1.97	2.38	6.07	9.03	3.94
AT3G04560	AT3G04560.1	30.27	31.67	32.18	17.95	17.45	13.65
AT3G04570	AT3G04570.1	68.21	61.37	75.32	46.14	59.02	44.98
AT3G04580	AT3G04580.1,AT3G04580.2	10.68	11.56	12.30	12.10	10.63	10.57
AT3G04590	AT3G04590.1,AT3G04590.2	14.27	18.72	14.58	13.74	14.22	15.02
AT3G04600	AT3G04600.1,AT3G04600.2,AT3G04600.3	35.41	38.07	35.53	45.16	31.32	35.17
AT3G04605	AT3G04605.1	3.09	3.17	1.79	5.71	4.64	3.37
AT3G04610	AT3G04610.1	17.88	19.28	18.51	21.56	17.46	17.08
AT3G04620	AT3G04620.1	4.98	4.18	7.72	4.17	3.91	4.34
AT3G04630	AT3G04630.1,AT3G04630.2,AT3G04630.3	24.52	33.52	23.20	50.53	40.25	42.73
AT3G04640	AT3G04640.1,AT3G04640.2,AT3G04640.3	27.43	16.00	18.82	11.61	16.16	15.31
AT3G04650	AT3G04650.1	3.35	4.09	6.07	5.83	5.91	6.06
AT3G04660	AT3G04660.1	0.00	0.18	0.00	0.00	0.10	0.41
AT3G04670	AT3G04670.1,AT3G04670.2	60.83	74.53	69.16	52.42	58.64	59.76
AT3G04680	AT3G04680.1,AT3G04680.2	12.27	9.69	8.55	13.34	8.32	11.74
AT3G04690	AT3G04690.1	0.59	1.25	1.74	1.76	1.35	1.42
AT3G04700	AT3G04700.1	0.00	0.00	0.00	0.09	0.00	0.00
AT3G04710	AT3G04710.1,AT3G04710.2,AT3G04710.3	9.24	7.92	7.70	23.69	13.73	15.60
AT3G04715	AT3G04715.1	0.00	0.00	0.00	0.00	0.08	0.00
AT3G04717	AT3G04717.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04720	AT3G04720.1	323.72	299.52	528.72	272.02	450.70	298.02
AT3G04721	AT3G04721.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04730	AT3G04730.1	192.62	216.12	214.49	124.49	168.16	137.80
AT3G04732	AT3G04732.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04735	AT3G04735.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04740	AT3G04740.1	11.38	10.96	10.03	7.79	7.84	7.30
AT3G04750	AT3G04750.1	4.38	4.62	5.46	4.12	4.25	3.52
AT3G04760	AT3G04760.1	1.68	3.35	1.43	2.27	2.42	2.39
AT3G04765	AT3G04765.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04770	AT3G04770.1,AT3G04770.2	5.09	4.08	3.07	13.40	7.76	7.02
AT3G04780	AT3G04780.1	73.46	94.91	92.34	105.64	85.02	99.46
AT3G04790	AT3G04790.1	17.06	19.24	14.59	28.28	19.43	23.81
AT3G04800	AT3G04800.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04810	AT3G04810.1,AT3G04810.2	18.62	16.20	18.46	15.71	15.96	15.78
AT3G04820	AT3G04820.1	6.76	7.44	7.46	10.51	5.41	7.00
AT3G04830	AT3G04830.1,AT3G04830.2	63.96	72.24	65.41	84.69	67.99	72.59
AT3G04840	AT3G04840.1	388.56	363.93	382.99	637.07	384.11	436.07
AT3G04850	AT3G04850.1	4.24	4.18	4.69	5.86	6.05	5.58
AT3G04854	AT3G04854.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04855	AT3G04855.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04860	AT3G04860.1	6.21	3.49	4.10	3.44	4.08	2.86
AT3G04870	AT3G04870.1,AT3G04870.2	20.85	19.40	14.92	14.30	14.36	14.40
AT3G04880	AT3G04880.1	76.92	88.53	75.24	72.41	66.11	72.33
AT3G04890	AT3G04890.1,AT3G04890.2	10.50	7.14	7.93	9.39	9.04	8.48
AT3G04900	AT3G04900.1	0.56	0.17	2.60	0.00	0.73	0.79
AT3G04903	AT3G04903.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04910	AT3G04910.1,AT3G04910.2,AT3G04910.3	38.19	36.53	40.79	30.79	32.71	28.71
AT3G04920	AT3G04920.1	692.14	671.60	797.08	1214.41	982.16	1046.22
AT3G04930	AT3G04930.1,AT3G04930.2	35.57	45.11	37.19	23.82	23.80	28.37
AT3G04940	AT3G04940.1	40.86	41.49	40.12	33.73	33.96	39.03
AT3G04943	AT3G04943.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04945	AT3G04945.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04950	AT3G04950.1	3.90	2.15	3.08	4.76	4.86	3.61
AT3G04960	AT3G04960.1,AT3G04960.2,AT3G04960.3,AT3G04960.4	0.10	0.00	0.00	0.22	0.03	0.21
AT3G04970	AT3G04970.1,AT3G04970.2	6.55	10.26	10.86	10.35	9.65	8.81
AT3G04980	AT3G04980.1	1.16	1.43	0.53	1.38	1.15	1.68
AT3G04990	AT3G04990.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G04997	AT3G04997.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05000	AT3G05000.1	52.66	45.91	59.87	63.10	46.88	54.34
AT3G05010	AT3G05010.1	13.26	17.92	18.89	13.45	16.99	16.47
AT3G05020	AT3G05020.1	162.24	169.32	146.71	291.70	188.70	231.37
AT3G05030	AT3G05030.1,AT3G05030.2	5.73	5.84	5.36	5.59	5.74	4.16
AT3G05040	AT3G05040.1	5.82	4.51	4.56	7.20	6.01	4.93
AT3G05050	AT3G05050.1	34.17	28.79	31.65	40.24	34.84	39.79
AT3G05060	AT3G05060.1	53.83	53.53	49.55	87.32	52.05	68.80
AT3G05070	AT3G05070.1	40.17	35.39	41.90	49.05	33.13	44.75
AT3G05080	AT3G05080.1	0.00	3.61	7.04	2.41	10.50	3.93
AT3G05090	AT3G05090.1,AT3G05090.2	23.02	24.40	23.35	20.70	21.18	20.09
AT3G05100	AT3G05100.1	16.10	16.05	16.57	15.31	13.10	12.89
AT3G05110	AT3G05110.1	0.00	0.09	0.00	0.02	0.17	0.24
AT3G05120	AT3G05120.1	25.65	19.81	24.67	15.01	19.39	13.03
AT3G05130	AT3G05130.1	7.83	4.93	5.90	8.39	7.52	8.28
AT3G05140	AT3G05140.1	0.94	1.42	1.42	1.10	0.90	1.16
AT3G05150	AT3G05150.1	31.83	24.17	41.63	9.73	11.11	7.60
AT3G05152	AT3G05152.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05155	AT3G05155.1	11.53	8.36	11.10	6.19	6.87	7.01
AT3G05160	AT3G05160.1,AT3G05160.2	2.07	1.44	2.24	3.09	3.72	2.34
AT3G05165	AT3G05165.1,AT3G05165.2,AT3G05165.3,AT3G05165.4,AT3G05165.5	102.11	106.05	109.30	99.75	108.42	103.35
AT3G05170	AT3G05170.1	9.45	11.39	14.74	8.93	8.51	12.92
AT3G05180	AT3G05180.1	0.08	0.27	0.63	0.26	0.29	1.26
AT3G05190	AT3G05190.1	1.90	1.08	1.06	1.44	0.59	1.10
AT3G05193	AT3G05193.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05200	AT3G05200.1	22.77	34.33	29.51	16.15	17.69	19.48
AT3G05210	AT3G05210.1	13.48	13.93	12.25	10.16	12.18	11.12
AT3G05220	AT3G05220.1,AT3G05220.2	34.09	19.44	28.16	22.22	23.17	18.34
AT3G05230	AT3G05230.1,AT3G05230.2	37.71	45.13	36.38	60.01	50.56	50.54
AT3G05240	AT3G05240.1	0.51	0.76	0.38	0.90	1.16	0.31
AT3G05250	AT3G05250.1	10.38	14.69	9.80	8.33	7.97	6.16
AT3G05260	AT3G05260.1	0.50	0.00	0.00	0.48	0.11	0.00
AT3G05270	AT3G05270.1,AT3G05270.2	15.43	17.99	17.03	18.35	16.73	15.72
AT3G05280	AT3G05280.1	27.49	27.01	35.37	48.08	36.19	33.83
AT3G05290	AT3G05290.1	20.49	24.88	21.59	17.22	19.05	19.29
AT3G05300	AT3G05300.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05310	AT3G05310.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05320	AT3G05320.1	2.01	2.90	2.31	5.08	3.39	4.81
AT3G05327	AT3G05327.1	0.71	0.00	0.57	0.25	0.00	0.00
AT3G05330	AT3G05330.1	3.75	1.93	4.59	7.56	5.52	7.61
AT3G05340	AT3G05340.1	0.67	0.73	1.11	0.51	0.74	0.56
AT3G05345	AT3G05345.1	1.82	6.92	0.50	3.93	2.77	3.48
AT3G05350	AT3G05350.1	4.23	4.62	4.35	5.51	4.96	4.87
AT3G05360	AT3G05360.1	3.22	3.88	3.70	7.41	5.09	7.26
AT3G05370	AT3G05370.1	0.00	0.00	0.00	0.05	0.03	0.04
AT3G05380	AT3G05380.1,AT3G05380.2,AT3G05380.3,AT3G05380.4,AT3G05380.5	9.32	9.54	7.81	10.44	8.35	7.23
AT3G05390	AT3G05390.1	2.56	1.27	1.88	3.19	2.27	2.70
AT3G05400	AT3G05400.1,AT3G05400.2	3.90	4.40	3.11	8.08	5.06	4.41
AT3G05410	AT3G05410.1,AT3G05410.2	8.78	14.77	7.48	5.05	10.61	9.33
AT3G05415	AT3G05415.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05420	AT3G05420.1,AT3G05420.2	34.38	37.92	33.03	43.58	34.66	38.12
AT3G05425	AT3G05425.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05430	AT3G05430.1	0.92	0.27	0.37	0.65	0.72	0.59
AT3G05440	AT3G05440.1	0.00	0.00	0.00	0.00	0.00	0.44
AT3G05450	AT3G05450.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05460	AT3G05460.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05470	AT3G05470.1	0.57	0.55	0.44	0.38	0.31	0.57
AT3G05480	AT3G05480.1,AT3G05480.2,AT3G05480.3	0.46	1.36	0.94	1.79	1.39	1.62
AT3G05490	AT3G05490.1	202.06	179.29	230.10	184.91	182.11	211.11
AT3G05500	AT3G05500.1	47.62	57.74	44.78	72.46	43.33	66.30
AT3G05510	AT3G05510.1,AT3G05510.2	6.38	10.19	9.08	7.75	6.57	7.14
AT3G05520	AT3G05520.1,AT3G05520.2	31.04	29.22	29.81	27.71	32.30	33.87
AT3G05525	AT3G05525.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05530	AT3G05530.1	155.73	139.12	155.30	115.17	110.62	103.03
AT3G05540	AT3G05540.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05545	AT3G05545.1	29.87	31.19	30.16	33.23	29.35	28.21
AT3G05550	AT3G05550.1	9.97	1.47	6.98	8.43	6.34	17.74
AT3G05560	AT3G05560.1,AT3G05560.2,AT3G05560.3	391.78	359.63	413.39	585.44	347.86	389.31
AT3G05570	AT3G05570.1	13.64	8.32	12.52	18.46	16.20	10.14
AT3G05580	AT3G05580.1	19.12	18.56	18.38	20.23	19.82	20.91
AT3G05590	AT3G05590.1	750.03	701.51	760.36	1294.49	879.73	1005.96
AT3G05600	AT3G05600.1	0.00	0.00	0.04	0.26	0.19	0.00
AT3G05602	AT3G05602.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05610	AT3G05610.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G05620	AT3G05620.1	0.00	0.38	0.55	0.15	0.61	0.22
AT3G05625	AT3G05625.1	1.77	2.26	1.43	1.33	1.50	0.38
AT3G05630	AT3G05630.1	1.61	1.79	1.33	2.42	1.44	2.80
AT3G05640	AT3G05640.1,AT3G05640.2	29.19	21.20	23.44	3.93	11.19	5.65
AT3G05650	AT3G05650.1	0.03	0.07	0.85	0.31	0.77	0.20
AT3G05660	AT3G05660.1	0.00	0.08	0.00	0.04	0.34	0.00
AT3G05670	AT3G05670.1	13.79	13.24	14.29	17.82	18.55	16.81
AT3G05675	AT3G05675.1,AT3G05675.2	4.18	5.61	5.10	4.27	3.45	3.68
