,Geneid,gene_name,SRR950087,SRR950082,SRR950086,SRR950080,SRR950085,SRR950078,SRR950079,SRR950083,SRR950081,SRR950084
34549,ENSG00000142173,COL6A2,841,9037,21736,13532,672,9611,743,870,833,12863
34550,ENSG00000160282,FTCD,283,477,987,719,338,596,381,440,435,836
34551,ENSG00000237338,FTCD-AS1,8,2,3,11,8,6,17,20,16,11
34552,ENSG00000160284,SPATC1L,400,303,985,525,291,397,403,348,402,555
34553,ENSG00000228404,AP001468.58,0,0,1,1,2,0,2,1,0,2
34554,ENSG00000160285,LSS,4308,6335,7815,10067,7210,8620,8117,8506,8821,11422
34555,ENSG00000235878,AP001468.1,100,92,105,173,142,125,188,230,204,138
34556,ENSG00000223901,AP001469.5,2,15,2,23,14,30,16,15,18,36
34557,ENSG00000215424,MCM3AP-AS1,280,592,633,875,452,1029,517,541,476,1193
34558,ENSG00000160294,MCM3AP,2961,4460,5627,7110,4473,7069,5505,5337,5603,8377
34559,ENSG00000228137,AP001469.7,14,63,29,67,23,80,24,26,28,67
34560,ENSG00000239415,AP001469.9,88,367,334,484,182,582,191,172,199,703
34561,ENSG00000182362,YBEY,274,516,617,718,371,812,457,473,457,1019
34562,ENSG00000160298,C21orf58,197,1639,2013,2478,258,2276,306,291,315,2800
34563,ENSG00000160299,PCNT,3147,3253,4437,4771,4137,5055,4971,5066,5170,5762
34564,ENSG00000225043,RPL18AP2,3,8,3,10,12,13,9,18,13,10
34565,ENSG00000160305,DIP2A,2643,3536,4533,5326,4364,5597,5046,5167,5308,6462
34566,ENSG00000223692,DIP2A-IT1,1,19,11,25,3,24,4,3,9,31
34567,ENSG00000202239,RNU6-396P,0,5,0,2,1,7,1,0,1,2
34568,ENSG00000272283,Metazoa_SRP,6,11,9,24,16,32,21,18,19,22
34569,ENSG00000160307,S100B,11804,596,635,912,20640,992,23154,24123,23665,1359
34570,ENSG00000160310,PRMT2,4028,3394,4031,5295,6369,5048,7467,7788,7978,6393
34571,ENSG00000230982,DSTNP1,55,30,46,39,65,53,85,67,88,32
34572,ENSG00000212932,RPL23AP4,0,0,0,1,1,2,0,0,0,0
34573,ENSG00000233866,LA16c-4G1.3,0,0,0,0,0,0,0,0,0,0
34574,ENSG00000229286,LA16c-4G1.4,0,0,1,2,0,3,0,0,1,2
34575,ENSG00000235265,LA16c-4G1.5,0,4,2,5,0,3,0,1,1,4
34576,ENSG00000223875,NBEAP3,0,2,0,1,0,4,0,0,1,2
34577,ENSG00000215270,LA16c-60H5.7,2,90,71,114,11,92,5,9,12,132
34578,ENSG00000206195,AP000525.9,38,887,981,1180,76,1464,65,85,92,1783
34580,ENSG00000272872,LL22NC03-N14H11.1,7,166,200,248,8,287,19,27,16,367
34581,ENSG00000232775,AP000525.10,1,18,20,32,0,39,3,3,2,40
34582,ENSG00000271127,LL22NC03-N64E9.1,2,18,19,23,1,26,0,1,1,25
34583,ENSG00000225255,LA16c-83F12.6,0,4,13,16,1,12,0,1,2,22
34584,ENSG00000235992,GRAMD4P2,0,1,1,4,0,1,0,0,0,1
34585,ENSG00000241838,LA16c-3G11.7,0,0,2,0,0,0,0,0,0,1
34586,ENSG00000198062,POTEH,0,10,3,11,0,10,0,0,0,10
34589,ENSG00000234381,MED15P7,0,0,0,1,0,0,0,0,0,0
34590,ENSG00000224435,NF1P6,0,6,5,5,0,2,0,1,0,12
34592,ENSG00000231565,NEK2P2,0,2,0,3,0,9,0,0,0,8
34593,ENSG00000230471,LA16c-2F2.8,0,0,0,0,0,1,0,0,0,0
34594,ENSG00000230643,LA16c-60G3.5,0,0,0,0,0,0,0,1,0,0
34595,ENSG00000237299,LA16c-60G3.6,0,0,1,0,0,0,0,0,0,1
34597,ENSG00000215268,LA16c-60G3.8,0,0,0,0,0,1,0,0,1,1
34598,ENSG00000233408,LA16c-23H5.4,0,0,0,0,0,0,0,0,0,0
34605,ENSG00000236097,BNIP3P2,0,0,0,0,0,0,0,0,0,0
34607,ENSG00000236235,LA16c-13E4.3,0,0,0,0,0,0,0,0,0,1
34609,ENSG00000226160,LA16c-17H1.3,0,0,0,1,1,0,0,0,0,0
34614,ENSG00000273362,KB-67B5.17,0,0,0,0,0,0,1,0,0,0
34615,ENSG00000233995,KB-67B5.12,0,0,0,1,1,0,1,0,2,0
34616,ENSG00000239435,KCNMB3P1,0,0,1,0,2,2,1,2,1,0
34618,ENSG00000240122,FABP5P11,0,1,0,1,0,1,0,0,0,2
34619,ENSG00000221084,AP000547.1,0,0,0,0,0,1,0,0,0,0
34620,ENSG00000100181,TPTEP1,515,3172,3498,4883,923,5555,1019,993,1092,6735
34621,ENSG00000267338,KB-7G2.9,0,3,0,15,0,12,2,0,1,12
34622,ENSG00000249288,SLC25A15P5,4,10,5,23,3,26,2,1,4,24
34623,ENSG00000249263,PARP4P3,0,4,4,4,4,8,3,1,2,17
34624,ENSG00000189295,ANKRD62P1-PARP4P3,0,7,11,16,3,11,3,4,4,12
34625,ENSG00000259271,ANKRD62P1,0,1,1,4,0,5,0,0,0,8
34626,ENSG00000273244,KB-7G2.8,0,0,0,0,0,0,0,0,0,0
34627,ENSG00000241717,VWFP1,15,7,13,14,18,11,39,24,41,15
34628,ENSG00000235343,AC005301.8,0,4,3,5,0,4,1,0,0,6
34629,ENSG00000172967,XKR3,0,137,170,199,0,300,0,0,1,307
34631,ENSG00000234121,GPM6BP3,0,0,0,0,0,0,0,1,0,0
34634,ENSG00000237689,AC007064.24,0,1,2,2,1,1,1,0,2,0
34636,ENSG00000237358,AC007064.25,0,0,0,0,0,0,0,0,0,0
34637,ENSG00000225480,AC006548.19,0,2,1,1,0,1,2,0,2,0
34638,ENSG00000230481,IGKV1OR22-5,0,0,1,0,0,0,0,0,0,0
34639,ENSG00000253691,IGKV2OR22-4,0,0,0,0,2,0,1,0,0,0
34640,ENSG00000253460,IGKV2OR22-3,0,0,0,0,1,0,0,0,0,0
34643,ENSG00000215568,GAB4,0,0,0,0,1,0,8,16,9,2
34645,ENSG00000237438,CECR7,291,456,508,703,586,719,663,665,611,930
34646,ENSG00000273203,AC006946.16,122,103,94,164,292,198,321,312,324,254
34647,ENSG00000273442,AC006946.17,23,9,12,29,55,31,49,60,58,32
34648,ENSG00000177663,IL17RA,872,1083,1483,1653,1498,1702,1732,1722,1815,2025
34649,ENSG00000235328,AC006946.12,1,4,8,14,2,9,5,5,7,11
34650,ENSG00000183307,CECR6,933,79,126,155,1354,141,1549,1697,1664,171
34651,ENSG00000235478,AC006946.15,57,5,2,5,71,11,103,129,108,1
34652,ENSG00000069998,CECR5,978,2871,3297,4310,1483,3672,1762,1884,1890,5137
34653,ENSG00000185837,CECR5-AS1,20,6,16,9,15,14,19,23,22,7
34654,ENSG00000093072,CECR1,895,711,771,1182,1516,1186,1733,1826,1839,1538
34655,ENSG00000236325,AC005300.5,2,0,2,4,0,1,0,4,3,5
34656,ENSG00000269774,AC005399.1,0,1,0,0,0,3,1,0,0,3
34657,ENSG00000203416,FAM32B,0,1,2,4,1,3,3,0,0,4
34658,ENSG00000241832,CECR3,0,2,0,2,3,2,2,1,0,3
34661,ENSG00000099954,CECR2,1374,633,709,1018,2362,1013,2844,3032,2968,1117
34662,ENSG00000229492,AC004019.10,4,2,2,5,8,4,12,3,10,6
34663,ENSG00000232305,CLCP1,2,0,0,1,4,8,3,5,9,1
34664,ENSG00000228045,DNAJA1P6,0,0,3,2,2,1,0,4,2,0
34665,ENSG00000272675,AC004019.18,0,0,0,0,0,0,0,0,0,0
34666,ENSG00000182902,SLC25A18,2094,52,56,49,3286,60,3899,4058,4069,92
34667,ENSG00000236754,AC004019.13,53,4,3,5,116,9,84,128,108,5
34668,ENSG00000131100,ATP6V1E1,10607,4415,4662,6827,18029,7666,20440,21142,21113,9619
34669,ENSG00000099968,BCL2L13,2710,2654,2913,3894,4231,4368,5023,5205,5111,5068
34670,ENSG00000251737,snoU13,1,1,0,1,1,2,0,1,2,3
34671,ENSG00000015475,BID,1868,1151,1608,1684,2559,1735,2931,3049,2962,2307
34672,ENSG00000264757,MIR3198-1,4,1,1,5,3,1,6,4,4,5
34673,ENSG00000269220,LINC00528,17,99,98,129,27,112,30,21,34,154
34674,ENSG00000243156,MICAL3,4071,947,1304,1416,5938,1430,7284,6972,7573,1574
34675,ENSG00000093100,XXbac-B461K10.4,13,10,14,22,18,16,26,28,23,22
34676,ENSG00000207780,MIR648,0,4,0,2,3,1,3,0,3,1
34677,ENSG00000235445,XXbac-B476C20.14,0,4,1,10,10,4,9,5,13,5
34678,ENSG00000234913,XXbac-B476C20.13,5,8,4,13,19,6,30,36,29,17
34679,ENSG00000237446,RHEBP3,0,3,0,2,4,4,5,10,10,7
34680,ENSG00000235295,XXbac-B476C20.17,1,2,2,2,0,5,0,0,0,5
34681,ENSG00000225335,XXbac-B476C20.9,22,49,38,69,41,80,47,50,59,90
34682,ENSG00000215193,PEX26,3088,3321,2897,5257,6768,5728,7447,7887,8159,7265
34683,ENSG00000236890,XXbac-B476C20.11,3,8,3,9,0,5,4,7,4,16
34686,ENSG00000183785,TUBA8,296,23,11,24,376,19,433,419,416,24
34687,ENSG00000184979,USP18,78,308,353,455,112,455,123,114,136,590
34688,ENSG00000187979,AC008079.9,0,9,4,10,1,12,0,0,0,14
34689,ENSG00000182824,AC008132.1,0,6,4,5,0,4,0,2,0,5
34690,ENSG00000197421,GGT3P,8,5,6,8,7,1,7,11,5,4
34691,ENSG00000239989,AC008132.14,0,0,0,0,0,0,0,0,0,0
34692,ENSG00000234764,AC008132.12,2,1,0,5,1,2,2,0,2,5
34693,ENSG00000161103,AC008132.13,9,4,5,7,15,2,16,34,24,7
34694,ENSG00000215544,BCRP7,1,0,0,0,0,0,0,0,0,0
34695,ENSG00000183628,DGCR6,1790,173,289,278,2207,191,2555,2644,2703,284
34696,ENSG00000100033,PRODH,2150,657,729,955,3260,800,3648,3857,4062,1066
34697,ENSG00000237517,DGCR5,3539,100,80,115,5505,141,6403,6616,6765,142
34698,ENSG00000271275,AC007326.9,87,5,2,9,185,4,207,230,225,9
34699,ENSG00000273032,DGCR9,726,46,50,64,1171,81,1299,1421,1458,81
34700,ENSG00000270393,AC000095.9,0,0,0,0,0,0,0,0,0,0
34701,ENSG00000273164,DGCR10,158,6,10,15,269,11,230,284,301,12
34702,ENSG00000241527,CA15P1,8,5,4,5,28,3,23,31,29,12
34703,ENSG00000070413,DGCR2,7170,3357,4712,5026,9689,4247,11117,11077,11901,5612
34704,ENSG00000206739,Y_RNA,8,5,6,12,8,4,14,7,13,10
34705,ENSG00000273311,DGCR11,49,137,152,240,125,259,122,116,126,296
34706,ENSG00000237347,AC004461.4,2,3,3,6,4,10,10,5,9,5
34707,ENSG00000223461,AC004471.9,2,12,30,23,10,12,2,6,10,25
34708,ENSG00000272682,AC004471.10,16,7,3,5,21,8,32,28,26,7
34709,ENSG00000231086,TSSK1A,3,2,4,1,7,2,13,11,17,6
34710,ENSG00000100056,DGCR14,791,751,1260,1173,1026,1013,1190,1241,1258,1326
34711,ENSG00000206203,TSSK2,0,0,0,0,0,0,0,0,0,0
34712,ENSG00000063515,GSC2,1,0,3,1,0,1,0,0,0,1
34713,ENSG00000260924,AC004463.6,38,150,248,267,54,249,71,77,76,358
34714,ENSG00000100075,SLC25A1,1172,3831,6016,6203,1439,5388,1621,1693,1770,7144
34715,ENSG00000070371,CLTCL1,530,891,993,1371,751,1415,895,996,1034,1745
34716,ENSG00000230194,AC000081.2,0,0,0,1,0,1,0,3,0,0
34717,ENSG00000251940,SNORA15,0,0,1,0,0,0,0,0,0,2
34718,ENSG00000233471,KRT18P62,0,10,2,8,1,8,1,1,2,14
34719,ENSG00000100084,HIRA,559,820,1225,1119,627,1131,707,748,770,1396
34720,ENSG00000242259,C22orf39,1888,1965,2280,2704,3035,3129,3432,3674,3566,3822
34721,ENSG00000244296,RN7SL168P,1,9,3,5,2,7,1,0,1,12
34722,ENSG00000185608,MRPL40,757,1754,1950,2509,1049,2959,1226,1288,1274,3647
34723,ENSG00000185065,AC000068.5,31,54,63,91,70,116,88,76,91,121
34724,ENSG00000070010,UFD1L,1267,4716,4688,6950,2189,8190,2377,2681,2599,10324
34725,ENSG00000273300,AC000068.9,0,0,0,0,0,0,0,0,0,0
34726,ENSG00000273212,AC000068.10,4,19,9,27,24,22,12,10,15,34
34727,ENSG00000093009,CDC45,14,4560,4828,7128,18,7280,18,37,22,9282
34728,ENSG00000184113,CLDN5,2174,6,28,13,1602,13,1824,1890,1931,15
34730,ENSG00000225007,AC000067.1,1,0,0,0,1,0,1,0,1,0
34731,ENSG00000184702,SEPT5,14439,2539,3666,3768,20686,3283,22780,23224,24255,4264
34732,ENSG00000203618,GP1BB,0,0,0,0,0,0,0,0,0,0
34733,ENSG00000184058,TBX1,23,140,373,225,16,211,33,16,21,252
34734,ENSG00000185838,GNB1L,175,170,617,233,146,146,147,177,158,200
34735,ENSG00000235776,AC000089.3,5,18,17,37,6,41,3,6,8,45
34736,ENSG00000215012,C22orf29,1595,2575,2722,3760,2361,3916,2802,2814,2981,4628
34737,ENSG00000184470,TXNRD2,1273,1337,1961,2096,1796,1809,1937,2029,2075,2252
34738,ENSG00000232926,AC000078.5,44,28,26,48,74,37,79,92,98,29
34739,ENSG00000093010,COMT,2653,2911,4604,4472,3686,3371,4165,4216,4192,4746
34740,ENSG00000265087,MIR4761,1,0,0,2,5,4,5,11,3,3
34741,ENSG00000099889,ARVCF,3575,550,1426,880,3137,646,3567,3497,3599,933
34742,ENSG00000183597,TANGO2,768,780,943,1372,1237,1145,1479,1486,1518,1501
34743,ENSG00000208023,MIR185,0,0,0,1,1,0,1,0,1,0
34744,ENSG00000236540,AC006547.13,247,194,172,309,362,244,440,488,493,376
34745,ENSG00000268292,AC006547.15,0,0,0,0,0,0,0,0,0,0
34746,ENSG00000128191,DGCR8,1796,2628,3255,3864,2651,3884,2992,3138,3315,4689
34749,ENSG00000243762,AC006547.8,0,0,0,0,0,0,0,0,0,0
34750,ENSG00000099899,TRMT2A,1195,1942,2705,3050,1640,2235,1979,1953,1987,3119
34751,ENSG00000099901,RANBP1,2087,9152,12853,14020,2632,15211,3013,3071,3104,19189
34752,ENSG00000264346,SNORA77,0,0,0,0,0,0,0,0,0,0
34753,ENSG00000099904,ZDHHC8,2588,1372,3822,1974,2154,1284,2480,2476,2459,1868
34754,ENSG00000234409,AC006547.14,127,36,62,38,117,44,141,126,119,33
34755,ENSG00000249923,XXbac-B444P24.8,12,1,0,5,23,5,39,41,36,5
34756,ENSG00000236499,LINC00896,9,70,117,130,5,81,17,7,8,138
34757,ENSG00000040608,RTN4R,1970,60,380,95,822,57,945,942,843,82
34758,ENSG00000221039,MIR1286,4,0,0,0,8,0,7,8,6,0
34759,ENSG00000161132,XXbac-B444P24.10,29,17,13,12,54,12,72,57,80,23
34760,ENSG00000128185,DGCR6L,1170,876,1563,1331,1380,886,1469,1579,1613,1445
34761,ENSG00000273343,XXbac-B444P24.13,60,43,44,63,100,69,128,116,116,89
34762,ENSG00000273139,XXbac-B444P24.14,6,11,3,15,16,16,22,20,11,20
34763,ENSG00000188424,XXbac-B33L19.3,0,2,1,4,1,0,0,0,0,3
34764,ENSG00000235578,XXbac-B33L19.4,0,2,2,9,0,6,1,0,0,13
34765,ENSG00000230410,XXbac-B33L19.6,0,0,0,0,0,0,0,0,0,1
34766,ENSG00000183038,GGTLC3,0,0,0,1,0,1,1,2,0,0
34767,ENSG00000235704,AC023490.2,11,2,7,3,4,2,6,9,8,5
34768,ENSG00000206176,AC023490.1,44,12,49,18,29,14,31,28,28,24
34769,ENSG00000215513,PI4KAP1,534,1482,1865,2595,939,2258,1011,1114,1149,3066
34773,ENSG00000199876,RN7SKP131,0,0,0,0,0,0,0,0,0,0
34774,ENSG00000196622,RIMBP3,10,26,31,55,16,36,15,11,11,56
34775,ENSG00000236984,XXbac-B33L19.10,1,0,0,0,0,0,0,2,1,0
34776,ENSG00000234757,CA15P2,0,0,0,0,0,0,0,0,0,0
34778,ENSG00000216522,AC011718.1,0,2,0,1,0,0,2,2,3,1
34779,ENSG00000223579,AC011718.2,0,1,1,2,0,2,0,0,0,4
34780,ENSG00000227005,AC011718.3,0,0,1,0,0,0,0,0,0,1
34782,ENSG00000188280,FAM230A,1,3,7,3,0,5,1,0,0,2
34783,ENSG00000161133,USP41,0,9,14,18,4,24,2,1,6,19
34784,ENSG00000185252,ZNF74,703,1288,1692,1953,1012,1796,1171,1152,1259,2275
34786,ENSG00000244486,SCARF2,176,294,1228,399,87,316,111,127,106,415
34787,ENSG00000099910,KLHL22,1660,897,1127,1430,2498,1244,2946,2994,3141,1532
34788,ENSG00000215493,XXbac-B562F10.11,56,45,39,67,78,76,114,100,122,92
34789,ENSG00000255156,KLHL22-IT1,0,2,6,2,5,9,3,5,7,6
34790,ENSG00000201916,Y_RNA,1,7,6,14,10,5,7,1,9,20
34791,ENSG00000242876,RN7SL812P,5,15,15,33,8,44,11,8,18,39
34792,ENSG00000236670,KRT18P5,9,38,35,68,19,64,24,22,43,104
34793,ENSG00000265300,AC007731.1,0,0,0,0,0,0,0,0,0,0
34794,ENSG00000099917,MED15,3078,4323,7003,6603,4081,5462,4727,4760,4685,7456
34795,ENSG00000236003,AC007050.17,0,8,1,18,5,11,4,5,5,15
34796,ENSG00000250261,AC007050.18,2,1,2,4,3,4,7,4,0,2
34797,ENSG00000223553,SMPD4P1,29,30,16,31,49,34,42,44,54,41
34798,ENSG00000238125,SLC9A3P2,2,9,7,11,2,13,3,6,6,7
34800,ENSG00000229107,ABHD17AP4,7,1,1,1,5,3,5,9,6,0
34801,ENSG00000217261,POM121L4P,1,0,2,0,1,1,4,1,3,0
34802,ENSG00000235062,BCRP5,2,0,1,1,2,0,4,1,2,1
34803,ENSG00000226287,TMEM191A,184,45,95,46,116,46,113,128,114,50
34804,ENSG00000241973,PI4KA,17578,6611,7251,10584,29568,9841,34191,34593,36946,11657
34805,ENSG00000234252,AC007308.6,50,56,22,102,106,121,139,116,147,99
34806,ENSG00000099937,SERPIND1,57,3603,3761,5387,115,5729,125,137,168,7120
34807,ENSG00000099940,SNAP29,1211,2144,2484,3173,1667,3695,2020,2095,2094,4183
34808,ENSG00000272600,AC007308.7,0,0,0,0,0,0,0,0,0,0
34809,ENSG00000099942,CRKL,6632,8720,10688,13308,9776,15077,11333,11573,12078,17659
34810,ENSG00000266366,RN7SL389P,4,10,2,4,5,9,3,4,7,7
34811,ENSG00000237476,XXbac-B135H6.15,77,3,26,15,63,9,80,62,63,16
34812,ENSG00000183773,AIFM3,2562,88,136,143,3776,108,4239,4240,4416,207
34813,ENSG00000099949,LZTR1,2911,3380,4423,5349,4442,4272,5252,5346,5513,5731
34814,ENSG00000272829,XXbac-B135H6.18,22,21,47,71,35,69,39,48,32,85
34815,ENSG00000184436,THAP7,1016,1022,2210,1495,988,1137,1151,1168,1105,1607
34816,ENSG00000230513,THAP7-AS1,87,104,161,124,106,135,135,170,125,158
34817,ENSG00000161149,TUBA3FP,85,67,85,105,116,95,112,104,132,116
34818,ENSG00000269103,AC002472.1,20,15,16,32,41,18,43,35,35,27
34819,ENSG00000099957,P2RX6,635,297,335,555,1101,478,1174,1250,1415,574
34820,ENSG00000099960,SLC7A4,269,10,12,17,416,15,466,558,543,17
34821,ENSG00000226872,AC002472.11,5,0,0,0,18,2,16,20,17,9
34822,ENSG00000207575,MIR649,1,5,1,4,2,4,2,2,0,2
34823,ENSG00000206145,P2RX6P,69,8,2,18,97,8,129,112,124,20
34824,ENSG00000187905,AC002472.13,29,1,6,9,62,4,88,97,67,12
34825,ENSG00000249680,TUBA3GP,5,0,1,0,8,0,13,6,11,0
34826,ENSG00000169668,BCRP2,15,2,2,2,16,2,11,8,15,7
34827,ENSG00000197210,KB-1592A4.15,2,0,1,1,4,0,3,13,12,0
34828,ENSG00000239511,POM121L7,1,0,0,0,2,0,3,2,3,0
34829,ENSG00000224688,KB-1592A4.13,1,0,0,1,0,0,0,1,4,0
34830,ENSG00000215498,FAM230B,4,1,0,5,7,2,3,4,1,1
34831,ENSG00000234503,KB-1592A4.14,0,0,1,1,0,1,0,0,2,0
34832,ENSG00000133475,GGT2,4,3,2,2,5,2,1,7,15,2
34833,ENSG00000226885,KB-1183D5.9,1,0,0,0,0,0,0,0,0,0
34834,ENSG00000229266,POM121L8P,1,0,0,0,2,0,3,1,1,0
34835,ENSG00000169662,BCRP6,0,0,0,0,1,0,0,0,0,0
34836,ENSG00000206142,FAM230C,1,0,1,0,1,3,1,4,1,1
34837,ENSG00000237407,KB-1183D5.14,0,0,0,0,0,0,0,0,0,0
34840,ENSG00000196934,RIMBP3B,4,8,10,17,2,3,4,5,1,7
34841,ENSG00000200057,RN7SKP63,0,0,0,0,0,0,0,0,0,0
34842,ENSG00000252314,SCARNA18,0,0,0,0,0,0,0,0,0,0
34843,ENSG00000252020,SCARNA17,0,0,0,0,0,0,0,0,0,0
34845,ENSG00000169635,HIC2,426,2159,3171,2838,598,2877,710,717,705,3406
34846,ENSG00000206140,TMEM191C,95,26,47,46,111,50,123,144,146,55
34847,ENSG00000183506,PI4KAP2,649,1342,1758,2023,982,1578,1002,1122,1166,2211
34849,ENSG00000252143,SCARNA17,0,5,0,0,0,2,0,0,0,1
34851,ENSG00000222352,RN7SKP221,0,0,0,0,0,0,0,0,0,0
34852,ENSG00000183246,RIMBP3C,0,4,6,3,2,6,5,2,2,6
34853,ENSG00000185651,UBE2L3,4625,6201,6884,8871,7089,10144,7834,8528,8416,12300
34854,ENSG00000161179,YDJC,502,1076,3620,1727,323,1431,386,389,419,1893
34855,ENSG00000161180,CCDC116,19,54,62,56,24,70,36,31,30,91
34856,ENSG00000273342,KB-1440D3.14,3,5,9,9,8,12,6,8,2,10
34857,ENSG00000128228,SDF2L1,215,930,1726,1451,239,1051,259,253,316,1522
34858,ENSG00000100023,PPIL2,1514,3763,4366,5885,2425,5227,2704,2817,3034,6619
34860,ENSG00000207751,MIR130B,0,0,0,0,0,2,0,0,0,1
34861,ENSG00000272954,KB-1440D3.13,0,49,30,71,3,45,3,7,0,75
34862,ENSG00000100027,YPEL1,532,297,367,418,778,581,952,1009,930,618
34863,ENSG00000244671,RN7SL280P,2,2,2,10,6,12,1,10,12,23
34864,ENSG00000100030,MAPK1,14720,7850,10125,11454,21406,14072,24943,26691,25406,16160
34865,ENSG00000200985,RNA5SP493,0,1,2,2,2,6,1,2,1,4
34866,ENSG00000225544,KB-1027C11.4,3,2,2,1,2,1,3,6,9,2
34867,ENSG00000100034,PPM1F,1816,2320,3371,3277,2395,3139,2767,3004,2849,3834
34868,ENSG00000224086,LL22NC03-86G7.1,229,108,107,148,357,153,379,478,439,221
34869,ENSG00000100038,TOP3B,830,2453,3225,4102,1337,3312,1460,1526,1691,4320
34872,ENSG00000211637,IGLV4-69,0,0,1,3,0,0,0,0,0,2
34873,ENSG00000254355,IGLVI-68,0,0,0,0,0,1,0,0,0,0
34882,ENSG00000253752,IGLVI-63,0,0,0,0,0,0,0,0,0,1
34883,ENSG00000253823,IGLV1-62,0,0,0,0,0,0,0,0,1,0
34886,ENSG00000182502,ABHD17AP5,1,0,2,0,1,0,2,1,1,0
34889,ENSG00000211639,IGLV4-60,0,0,0,0,0,0,0,1,0,1
34892,ENSG00000254308,IGLVIV-59,0,0,0,0,1,0,1,0,0,0
34895,ENSG00000211640,IGLV6-57,0,5,11,10,0,24,1,1,3,18
34896,ENSG00000253126,IGLVI-56,0,2,2,0,1,5,2,0,0,4
34897,ENSG00000211641,IGLV11-55,0,4,5,2,1,4,0,0,1,3
34900,ENSG00000228050,TOP3BP1,0,14,17,19,9,20,13,14,10,27
34902,ENSG00000169575,VPREB1,0,0,4,7,0,2,0,0,0,6
34903,ENSG00000272216,LL22NC03-2H8.5,368,205,305,277,421,313,452,440,391,436
34904,ENSG00000234630,LL22NC03-2H8.4,56,44,47,62,59,31,87,76,98,50
34905,ENSG00000272779,LL22NC03-80A10.6,119,142,164,190,201,239,202,218,198,281
34906,ENSG00000236850,BMS1P20,30,53,32,47,67,40,82,80,93,56
34907,ENSG00000211643,IGLV5-52,4,1,3,7,6,8,9,8,16,4
34908,ENSG00000211644,IGLV1-51,9,7,4,11,25,10,20,22,19,10
34909,ENSG00000211645,IGLV1-50,4,2,1,3,5,2,12,12,13,2
34910,ENSG00000225724,LL22NC03-80A10.11,11,0,0,0,17,2,22,26,21,1
34911,ENSG00000223350,IGLV9-49,1,0,0,0,0,0,0,1,0,0
34913,ENSG00000211647,IGLV5-48,0,1,3,1,1,1,0,0,3,3
34914,ENSG00000211648,IGLV1-47,1,0,0,0,0,0,2,0,2,0
34916,ENSG00000211649,IGLV7-46,1,0,0,0,0,1,0,0,0,0
34917,ENSG00000232603,LL22NC03-22A12.12,0,0,0,0,0,0,0,0,0,0
34918,ENSG00000211650,IGLV5-45,0,0,1,4,1,7,0,0,0,3
34919,ENSG00000211651,IGLV1-44,0,0,1,0,0,2,0,1,1,1
34921,ENSG00000254175,IGLVI-42,1,0,0,0,0,0,0,2,0,0
34923,ENSG00000253818,IGLV1-41,1,0,0,0,0,0,3,0,0,0
34924,ENSG00000211653,IGLV1-40,0,0,0,0,0,0,1,0,3,0
34927,ENSG00000211654,IGLV5-37,0,0,0,0,0,2,0,0,0,0
34931,ENSG00000226595,KB-288A10.19,0,0,0,0,0,0,0,0,0,1
34932,ENSG00000198477,ZNF280B,520,618,860,949,739,1162,871,951,923,1314
34933,ENSG00000169548,ZNF280A,0,175,221,287,0,344,1,2,1,447
34934,ENSG00000239066,snoU13,0,0,0,0,0,0,0,0,0,0
34935,ENSG00000185686,PRAME,4,16232,18097,24749,8,26803,14,18,13,32818
34936,ENSG00000220891,LL22NC03-63E9.3,1,14,11,18,0,17,1,0,0,12
34937,ENSG00000253120,IGLV2-34,0,95,94,160,0,183,0,0,0,169
34938,ENSG00000211656,IGLV2-33,0,3,2,4,0,0,0,0,0,0
34942,ENSG00000215456,BCRP4,0,0,0,0,0,0,1,0,12,2
34944,ENSG00000100121,GGTLC2,0,2,2,2,2,9,3,1,2,8
34946,ENSG00000207834,D86994.2,0,0,0,0,0,0,0,0,0,0
34947,ENSG00000253451,IGLV2-28,0,555,524,1012,0,1087,0,0,0,1201
34951,ENSG00000211659,IGLV3-25,1,0,0,0,0,0,0,0,0,0
34955,ENSG00000211660,IGLV2-23,0,459,559,879,0,790,0,0,0,1003
34956,ENSG00000207830,D86994.1,0,0,0,0,0,0,0,0,0,0
34959,ENSG00000211662,IGLV3-21,1,0,0,0,0,0,0,1,1,0
34960,ENSG00000254240,IGLVI-20,0,0,0,0,0,0,0,0,0,0
34961,ENSG00000211663,IGLV3-19,0,4,0,0,0,0,1,1,0,1
34962,ENSG00000264629,D87007.1,0,0,0,0,0,0,0,0,0,0
34963,ENSG00000211664,IGLV2-18,0,0,0,0,0,0,0,0,0,3
34965,ENSG00000211665,IGLV3-16,0,0,0,0,0,0,0,0,0,0
34967,ENSG00000207835,D87015.1,0,0,0,0,0,0,0,0,0,0
34968,ENSG00000211666,IGLV2-14,5,24060,18552,31894,5,22148,10,6,10,45637
34970,ENSG00000211667,IGLV3-12,0,0,0,0,0,0,0,1,0,0
34971,ENSG00000231392,LL22NC03-24A12.8,0,0,0,0,0,1,0,0,0,0
34972,ENSG00000207833,D86998.1,0,0,0,0,0,0,0,0,0,0
34973,ENSG00000211668,IGLV2-11,0,1596,1821,2633,0,2498,0,0,1,3582
34974,ENSG00000211669,IGLV3-10,1,0,0,0,0,0,1,0,0,0
34976,ENSG00000211670,IGLV3-9,0,0,0,0,0,0,1,0,0,0
34977,ENSG00000211671,IGLV2-8,0,49,89,92,0,510,2,0,0,59
