	gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
314	AT1G04040	AT1G04040	385.471985	287.505798	365.037872	329.489136	277.071106	321.65387
315	AT1G04050	SUVR1	3.33688	4.191424	2.391863	5.289058	3.759565	4.520996
316	AT1G04070	TOM9-1	12.993232	15.901375	10.914379	17.99894	15.857023	25.930389
317	AT1G04080	PRP39	52.627052	50.855549	50.393219	53.5508	51.309521	48.33963
318	AT1G04090	AT1G04090	1.881344	0.0	0.537647	1.383266	1.587891	1.123864
319	AT1G04100	IAA10	7.530771	8.692555	4.504908	5.703016	7.059092	7.357236
320	AT1G04120	ABCC5	33.805336	35.635536	29.685291	51.544235	39.369289	42.843384
321	AT1G04130	TPR2	11.088886	7.441572	5.388252	15.003578	12.638308	11.602721
322	AT1G04140	AT1G04140	62.085308	63.696098	62.194477	55.000881	55.372829	56.963287
323	AT1G04150	AT1G04150	0.270083	0.141609	1.021702	0.010151	0.15792	0.225583
324	AT1G04160	XI-B	4.29139	4.214577	3.527258	6.197095	4.936189	6.254647
325	AT1G04170	EIF2 GAMMA	85.86351	86.91893	67.749512	115.161507	92.607048	90.314766
326	AT1G04171	AT1G04171	0.0	0.0	0.0	0.04674	0.0	0.0
327	AT1G04180	YUC9	2.890703	3.523962	1.421461	11.198343	7.796215	5.540848
328	AT1G04190	TPR3	44.717533	41.152222	38.01936	64.275406	43.66608	46.275566
329	AT1G04200	AT1G04200	22.069639	20.275518	19.21347	24.602417	24.593538	24.079102
330	AT1G04210	AT1G04210	18.258595	20.830107	17.643837	23.609179	21.797539	22.629513
331	AT1G04220	KCS17	18.524641	36.260334	15.366856	39.536919	34.320133	47.343906
332	AT1G04230	AT1G04230	12.807652	12.506927	17.164841	13.291807	12.109419	15.417399
333	AT1G04240	IAA3	20.127254	20.282476	14.813053	16.870522	15.950681	14.428538
334	AT1G04250	IAA17	117.678375	147.043747	147.632278	200.657516	179.831039	219.244034
335	AT1G04260	PRA1D	18.1164	21.318083	23.717991	21.31999	20.373877	18.199511
336	AT1G04270	RPS15A	814.320374	718.270752	810.016541	1121.7146	765.713562	799.695129
337	AT1G04280	AT1G04280	102.587288	122.407974	112.572433	98.375908	101.89299	109.854866
338	AT1G04290	AT1G04290	25.550545	27.754179	37.572632	35.472912	34.651711	36.377777
339	AT1G04295	AT1G04295	0.612769	1.89855	0.974708	0.631514	1.704986	1.517563
340	AT1G04300	AT1G04300	45.63446	44.011662	43.004646	30.701258	33.58308	32.94978
341	AT1G04310	ERS2	1.988505	4.409189	3.793879	1.77391	2.53751	1.961176
342	AT1G04330	AT1G04330	1.069817	4.43807	0.953941	2.275844	2.412743	2.004199
343	AT1G04340	AT1G04340	41.347031	44.746105	50.942451	73.268471	61.753269	60.470276
344	AT1G04350	AT1G04350	3.472677	4.411877	6.476065	5.851994	3.417341	5.142749
345	AT1G04360	ATL1	10.289855	14.651879	8.870231	19.613148	18.124462	22.796061
346	AT1G04370	ERF14	0.0	0.0	0.0	0.621768	0.0	0.182715
347	AT1G04380	AT1G04380	1.201623	0.889515	0.0	0.339191	0.0	1.111692
348	AT1G04390	AT1G04390	6.303899	4.923238	5.205009	4.845731	4.550003	4.411669
349	AT1G04400	CRY2	86.392471	85.828125	101.40258	57.187572	79.932457	64.639915
350	AT1G04410	MDH1	1381.766357	1097.555786	1357.368042	1169.690186	1197.329712	1168.772095
351	AT1G04420	AT1G04420	7.428518	11.746701	6.293365	6.789063	9.511402	7.903036
352	AT1G04425	AT1G04425	5.13076	7.666064	4.368993	10.655025	9.818652	15.046253
353	AT1G04430	AT1G04430	57.086239	57.453918	48.765244	71.747887	55.523136	52.369869
354	AT1G04440	CKL13	103.575569	112.712273	114.523102	59.428322	82.124138	84.205452
355	AT1G04445	AT1G04445	3.070918	9.656569	5.905953	1.625784	1.730808	1.313035
356	AT1G04450	RIC3	0.0	0.0	0.0	0.0	0.0	0.883152
357	AT1G04457	AT1G04457	0.0	0.0	0.0	0.0	0.0	0.47266
358	AT1G04470	AT1G04470	0.0	0.0	0.0	0.0	0.0	0.0
359	AT1G04480	RPL23C	282.943756	302.92569	324.393188	451.589142	314.536774	325.882965
360	AT1G04490	AT1G04490	2.988575	1.017825	2.677475	3.020282	2.478868	3.325804
361	AT1G04500	AT1G04500	0.0	0.0	0.0	0.0	0.0	0.0
362	AT1G04501	AT1G04501	0.0	0.0	0.0	0.0	0.0	0.0
363	AT1G04510	PRP19A	41.732697	37.929829	41.1674	47.955029	36.482624	37.655155
364	AT1G04520	CRRSP3	15.574391	18.571438	17.865213	35.769001	28.010424	28.832146
365	AT1G04530	TPR4	34.806469	41.875641	41.97002	31.944004	31.31045	35.585926
366	AT1G04540	AT1G04540	3.758614	4.9963	2.142257	4.034084	2.912009	4.062127
367	AT1G04550	IAA12	25.617342	35.256599	19.887001	36.198505	31.020266	38.537216
368	AT1G04555	AT1G04555	10.246106	6.343253	11.876109	8.575417	9.837148	7.177601
369	AT1G04560	AT1G04560	0.0	0.154813	0.0	0.0	0.0	0.0
370	AT1G04570	AT1G04570	1.463723	1.921769	0.0	2.637686	2.400459	2.315862
371	AT1G04580	AAO4	0.667382	0.527756	0.855946	1.288416	1.34859	1.230413
372	AT1G04590	AT1G04590	10.278077	6.139778	8.770745	10.021877	10.238317	13.230209
373	AT1G04600	XI-A	0.262811	0.260936	0.495407	0.518602	0.304016	0.265853
374	AT1G04610	YUC3	5.388087	4.236355	8.249032	3.977461	2.054476	3.726466
375	AT1G04620	HCAR	3.315413	2.780993	5.200647	1.593889	4.7392	4.046289
376	AT1G04625	AT1G04625	0.170028	0.255199	0.0	0.085451	0.268343	0.458755
377	AT1G04630	MEE4	53.668804	43.895462	52.099697	59.639801	39.749432	52.840786
378	AT1G04635	EMB1687	11.25289	9.138663	15.755975	25.337004	21.00996	29.214331
379	AT1G04640	LIP2	19.382362	19.602961	22.909376	16.491497	18.86425	12.505855
380	AT1G04650	AT1G04650	3.124007	1.734759	0.8877	1.848059	2.192139	1.343166
381	AT1G04680	AT1G04680	43.63052	62.507629	45.434467	125.92952	84.849152	80.870705
382	AT1G04684	AT1G04684	0.0	0.0	0.0	0.0	0.0	0.0
383	AT1G04690	KAB1	65.645622	56.969437	63.420052	88.156349	66.31385	61.00478
384	AT1G04700	AT1G04700	4.774032	2.370134	2.699963	2.613239	3.083348	2.225902
385	AT1G04710	KAT1	9.260482	10.349174	8.624317	11.906168	8.03389	10.90731
386	AT1G04720	AT1G04720	0.0	0.0	0.0	0.0	0.0	0.0
387	AT1G04730	CTF18	6.519158	4.386495	4.229115	7.459139	4.503305	5.83743
388	AT1G04750	VAMP721	150.634018	148.368881	176.346252	167.007294	164.960281	181.814758
389	AT1G04760	VAMP726	1.776101	2.135015	2.913676	9.646679	6.243797	7.937525
390	AT1G04770	AT1G04770	32.003857	41.569729	26.552389	39.360409	43.225098	44.757423
391	AT1G04778	AT1G04778	7.83783	6.086402	11.200831	13.302941	7.382137	6.948461
392	AT1G04780	AT1G04780	38.484745	37.617142	36.52026	31.98625	34.930176	32.628048
393	AT1G04790	AT1G04790	16.206032	13.580919	15.121814	11.587811	11.895424	14.795428
394	AT1G04800	AT1G04800	1.11257	1.125157	0.0	0.327998	0.0	0.336541
395	AT1G04810	RPN2B	48.880768	45.229294	47.038452	34.121861	35.93383	35.385967
396	AT1G04820	TUBA4	279.3479	257.956909	262.228485	423.885956	323.982941	350.804718
397	AT1G04830	AT1G04830	19.418344	18.773046	24.207029	18.445971	18.55295	16.471048
398	AT1G04840	PCMP-H64	0.894584	0.674243	0.600072	1.070332	1.028226	0.880974
399	AT1G04850	AT1G04850	178.917191	166.523453	182.867218	165.888382	161.28981	163.911194
400	AT1G04860	UBP2	16.878418	20.443624	16.643	16.525705	16.764977	14.588415
401	AT1G04870	PRMT10	49.658161	47.13905	55.404099	55.280781	51.53817	44.993103
402	AT1G04880	HMGB15	0.0	0.978531	1.102453	0.276932	0.275148	0.187009
403	AT1G04890	AT1G04890	0.0	0.0	0.0	0.0	0.0	0.0
404	AT1G04900	AT1G04900	11.80079	14.180559	10.277819	18.312147	13.359591	12.591748
405	AT1G04910	AT1G04910	33.687195	34.267647	35.919216	36.444416	31.996098	33.627705
406	AT1G04920	SPS3	0.0	0.0	0.057629	0.0	0.0	0.185444
407	AT1G04930	AT1G04930	3.004425	1.654248	2.221737	5.175101	3.156364	4.75726
408	AT1G04945	AT1G04945	7.663702	6.799043	4.392608	11.008022	8.885977	8.629757
409	AT1G04940	TIC20-I	25.606787	23.618103	28.645189	21.659641	25.997805	25.256168
410	AT1G04950	TAF6	19.124968	17.588711	17.016211	17.208216	14.844168	15.718204
411	AT1G04960	AT1G04960	24.508625	27.875736	26.850807	25.224388	31.841335	25.69136
412	AT1G04970	AT1G04970	36.870686	34.751953	40.435413	32.25864	34.614693	34.681816
413	AT1G04980	PDIL2-2	23.218744	17.544737	18.578283	36.439388	31.450258	33.264004
414	AT1G04985	AT1G04985	30.977819	31.534685	40.618683	29.244801	25.762503	29.612694
415	AT1G04990	AT1G04990	9.311211	8.325485	12.301189	16.338259	17.19685	16.551254
416	AT1G05000	AT1G05000	11.799828	37.215462	14.289619	66.478317	44.874607	69.944542
417	AT1G05010	ACO4	37.076157	46.67878	46.443771	42.878407	45.857681	48.071278
418	AT1G05020	AP180	0.500346	0.054196	0.739284	0.295022	0.113535	0.458921
419	AT1G05030	AT1G05030	2.11406	4.55639	2.875325	5.444212	6.251987	5.987069
420	AT1G05040	AT1G05040	0.0	0.0	0.0	0.0	0.0	0.0
421	AT1G05055	ATGTF2H2	11.019443	15.23098	10.508507	17.148783	10.31836	13.277678
422	AT1G05060	AT1G05060	28.183134	35.894119	30.65321	30.138485	27.421148	37.924728
423	AT1G05061	AT1G05061	0.254024	0.300803	0.864349	1.056001	0.051538	0.578982
424	AT1G05065	CLE20	4.232179	2.993448	1.852524	2.874772	5.831426	4.009731
425	AT1G05070	AT1G05070	18.387209	22.277588	23.32658	23.746599	31.127264	23.123299
426	AT1G05080	AT1G05080	0.0	0.0	0.0	0.0	0.0	0.0
427	AT1G05085	AT1G05085	0.0	0.0	0.0	0.0	0.0	0.0
428	AT1G05090	AT1G05090	9.596332	8.902578	8.105987	6.527483	6.469862	5.497259
429	AT1G05100	MAPKKK18	1.024113	3.839798	0.564676	2.908359	3.008094	1.402088
430	AT1G05120	AT1G05120	26.748774	24.194729	23.707848	21.27607	20.52215	21.059402
431	AT1G05135	AT1G05135	1.37323	0.458532	1.353438	1.119464	0.426275	0.573294
432	AT1G05136	AT1G05136	0.0	0.0	0.0	0.0	0.0	0.0
433	AT1G05140	ARASP2	12.739321	21.399099	10.257978	8.850476	9.596758	8.091024
434	AT1G05150	AT1G05150	22.365253	21.210436	19.350262	17.709848	19.049	14.637991
435	AT1G05160	KAO1	8.183331	4.540745	5.689435	4.347177	5.66851	4.380126
436	AT1G05170	B3GALT2	12.796884	8.604394	10.760109	13.032946	12.582431	11.425363
437	AT1G05180	AXR1	40.923492	44.17342	40.56871	41.833241	45.766582	39.341064
438	AT1G05190	RPL6	31.992249	46.779446	30.138306	33.802933	47.778683	33.784714
439	AT1G05200	GLR3.4	1.278253	1.190414	1.365562	2.615853	3.005732	1.610352
440	AT1G05205	AT1G05205	62.073368	38.521526	55.110123	85.212372	78.199745	79.898445
441	AT1G05210	AT1G05210	21.725794	15.53352	20.306828	27.995567	23.592178	20.318501
442	AT1G05220	AT1G05220	9.454453	9.692879	16.664619	10.101648	6.072073	6.348168
443	AT1G05230	HDG2	1.917386	1.528825	1.533436	0.941159	0.0	0.892904
444	AT1G05240	PER1	40.581425	37.1115	48.282692	44.070835	56.097996	69.552414
445	AT1G05250	PER1	38.047932	35.02972	47.165184	40.933746	51.406544	62.253422
446	AT1G05260	PER3	227.268021	130.480072	194.137604	241.015701	230.985291	257.537537
447	AT1G05270	AT1G05270	58.583126	50.818718	55.088741	41.903069	49.007687	44.320774
448	AT1G05280	AT1G05280	1.254714	1.602487	1.349823	2.769897	1.469216	2.786725
449	AT1G05290	AT1G05290	0.0	0.0	0.0	0.0	0.0	0.0
450	AT1G05291	AT1G05291	0.0	0.0	0.0	0.0	0.0	0.0
451	AT1G05300	ZIP5	6.61065	5.091298	7.353104	2.286797	11.194917	5.667415
452	AT1G05310	PME8	4.551863	6.669383	3.979186	5.100279	5.031964	5.585553
453	AT1G05320	AT1G05320	45.100044	48.086842	43.692284	37.483524	44.43158	44.784573
454	AT1G05330	AT1G05330	1.278382	2.69802	0.0	0.041078	0.827519	0.512809
455	AT1G05340	AT1G05340	22.400536	41.04311	21.289295	10.267078	9.971972	12.190858
456	AT1G05350	AT1G05350	25.340641	24.282043	21.018131	27.580004	28.300581	26.150934
457	AT1G05360	KMS2	17.599283	19.427563	13.682976	18.146448	13.857736	12.771815
458	AT1G05370	AT1G05370	1.244445	3.743696	0.944063	5.021212	5.180184	4.684937
459	AT1G05380	AT1G05380	18.635073	17.29874	16.985897	17.472347	16.337849	15.105425
460	AT1G05385	PSB27-2	8.79122	10.683495	7.116137	3.626226	5.626073	5.487015
461	AT1G05390	AT1G05390	0.0	0.0	0.0	0.0	0.0	0.0
462	AT1G05400	AT1G05400	2.764108	2.320066	2.438082	1.944335	1.857658	2.246965
463	AT1G05410	AT1G05410	17.812901	22.831633	18.443779	14.819732	14.044387	16.326265
464	AT1G05420	OFP12	1.797421	1.196027	2.576086	2.172012	2.628982	2.618068
465	AT1G05430	AT1G05430	24.897926	34.172085	28.985264	33.58902	36.575603	32.12923
466	AT1G05440	AT1G05440	4.644396	1.973225	2.094081	5.35002	3.081957	3.875223
467	AT1G05450	AT1G05450	1.730859	1.18092	0.0	2.367125	1.450766	1.330285
468	AT1G05460	SDE3	4.706964	6.607615	4.987329	5.639553	7.143114	5.80268
469	AT1G05470	CVP2	15.347496	11.608238	12.611292	13.25578	10.067526	12.272793
470	AT1G05490	CLSY3	0.12567	0.941152	0.511251	0.574603	0.646085	0.409358
471	AT1G05500	SYT5	45.195194	43.916946	42.531097	55.480526	54.154564	55.357979
472	AT1G05510	AT1G05510	0.187857	0.0	0.0	0.0	0.0	0.0
473	AT1G05520	AT1G05520	31.901909	30.550529	29.9753	41.639141	32.764267	32.598461
474	AT1G05530	UGT75B2	6.019004	4.439476	5.11737	7.049399	4.024759	1.910357
475	AT1G05540	AT1G05540	0.229937	0.0	0.0	0.0	0.0	0.124095
476	AT1G05550	AT1G05550	0.0	0.0	0.0	0.0	0.0	0.0
477	AT1G05560	UGT75B1	10.317164	21.512785	17.680048	14.602222	11.408053	9.719853
478	AT1G05562	AT1G05562	0.0	0.0	0.0	0.0	0.0	0.0
479	AT1G05570	CALS1	76.949936	58.963985	79.092125	36.979973	60.692413	47.348747
480	AT1G05575	AT1G05575	32.164825	18.650242	29.881035	8.218992	16.1824	7.544806
481	AT1G05577	AT1G05577	2.42298	2.775963	1.642135	2.113394	1.13311	0.72634
482	AT1G05580	CHX23	0.0	0.0	0.0	0.0	0.0	0.0
483	AT1G05590	HEXO2	6.428566	7.847278	4.9807	6.372459	5.67089	5.132112
484	AT1G05600	AT1G05600	6.296831	5.366528	5.053762	5.001743	5.056687	4.946018
485	AT1G05610	APS2	0.176798	0.203253	0.301939	0.734292	0.691051	0.233899
486	AT1G05615	AT1G05615	0.0	0.0	0.0	0.0	0.0	0.0
487	AT1G05620	URH2	49.698204	60.315357	51.44278	58.564396	45.759521	49.372414
488	AT1G05630	5PTASE13	4.412456	3.88459	3.975921	4.594512	5.609863	6.98863
489	AT1G05640	AT1G05640	3.602536	1.980316	2.291093	2.721999	2.392241	2.483923
490	AT1G05650	AT1G05650	53.613304	51.134193	56.191494	48.193577	37.363071	57.007458
491	AT1G05660	AT1G05660	29.306459	16.331091	22.949003	25.314413	21.18437	21.24543
492	AT1G05670	AT1G05670	2.753627	1.079057	1.88649	2.67926	2.217373	3.333069
493	AT1G05675	UGT74E1	0.58534	0.83886	1.187019	0.0	0.0	0.0
494	AT1G05680	UGT74E2	17.588892	26.221628	15.182098	13.295942	6.864706	8.105391
495	AT1G05690	BT3	1.988379	5.094368	1.940595	2.477483	2.184841	1.765527
496	AT1G05700	AT1G05700	5.660449	5.315223	8.752881	20.462191	13.028272	19.083107
497	AT1G05710	AT1G05710	9.759708	13.242262	9.136876	27.574072	26.369339	27.94109
498	AT1G05720	AT1G05720	58.901215	58.787182	55.573376	63.320892	62.308807	56.90514
499	AT1G05730	AT1G05730	5.51479	2.981509	4.248948	10.918296	11.302435	11.98629
500	AT1G05750	PDE247	2.117662	1.980523	1.375842	1.250167	2.438638	0.816689
501	AT1G05760	RTM1	3.105797	4.47923	8.894035	3.901571	2.817851	3.349871
502	AT1G05770	JAL2	5.49778	6.693021	5.181331	2.466133	6.23477	2.704475
503	AT1G05780	AT1G05780	8.833427	19.951263	18.982038	11.453119	12.709962	7.352435
504	AT1G05785	AT1G05785	18.903711	17.842184	21.217855	22.875965	13.413719	21.236794
505	AT1G05790	AT1G05790	19.438894	19.319178	22.247053	14.908808	14.848092	16.271059
506	AT1G05805	BHLH128	42.266445	31.953257	31.682135	21.298927	26.304096	18.144699
507	AT1G05810	ARA	52.223774	47.461971	37.229309	31.624464	30.667534	28.571674
508	AT1G05820	SPPL5	2.456177	1.2712	3.29127	2.589074	2.511467	1.762859
509	AT1G05830	ATX2	17.929386	15.515201	15.601174	11.938577	14.393931	14.264605
510	AT1G05835	AT1G05835	0.0	2.382618	3.428829	1.835473	1.622481	0.395927
511	AT1G05840	AT1G05840	56.152699	51.288475	58.193504	24.3097	28.245388	28.676022
512	AT1G05850	CTL1	378.506927	398.357208	378.129456	402.229187	429.653412	451.089478
513	AT1G05860	AT1G05860	16.194979	8.664141	12.864422	12.947486	10.626032	13.084144
514	AT1G05870	AT1G05870	41.909767	43.510113	38.436954	59.073948	51.76495	53.794289
515	AT1G05880	ARI12	0.556457	0.234645	0.0	0.420583	0.233646	0.448051
516	AT1G05890	ARI5	70.957809	71.880722	72.267609	46.989857	55.971581	49.415028
517	AT1G05894	AT1G05894	1.209285	1.386748	1.442565	0.886539	0.753793	2.400636
518	AT1G05900	NTH2	17.599598	21.755371	17.126913	13.369293	18.747465	19.645243
519	AT1G05910	AT1G05910	13.962772	12.855337	12.576343	17.703897	16.019268	13.956575
520	AT1G05920	AT1G05920	0.042584	0.0	0.0	0.0	0.0	0.0
521	AT1G05925	AT1G05925	0.0	0.0	0.0	0.0	0.0	0.0
522	AT1G05940	CAT9	22.860161	24.991859	22.741646	19.272345	20.677114	26.359905
523	AT1G05950	AT1G05950	5.177896	3.750687	3.083158	6.559185	6.5345	5.717185
524	AT1G05960	AT1G05960	35.495724	33.917618	34.007385	31.698002	37.929306	33.263519
525	AT1G05970	AT1G05970	7.95392	7.695939	10.224867	7.95022	8.809523	8.169966
526	AT1G06000	UGT89C1	21.790462	35.844711	24.723495	74.773712	60.100166	70.242271
527	AT1G06002	AT1G06002	0.0	0.0	0.0	0.0	0.0	1.074604
528	AT1G06010	AT1G06010	24.239162	19.134138	18.26252	15.630759	17.933666	15.70052
529	AT1G06020	AT1G06020	0.0	0.0	0.0	0.0	0.0	0.0
530	AT1G06030	AT1G06030	0.0	0.304004	0.0	0.473738	0.0	0.0
531	AT1G06040	BBX24	169.955368	264.902924	159.15332	171.48967	124.105972	195.342239
532	AT1G06050	AT1G06050	7.861407	10.127351	11.371714	6.753317	5.681906	7.362317
533	AT1G06060	AT1G06060	26.809149	34.064575	37.145565	25.174112	24.583649	21.940964
534	AT1G06070	AT1G06070	15.244507	14.749457	14.109839	14.427084	14.496843	17.098871
535	AT1G06080	ADS1	3.805679	3.329096	5.935704	12.531219	4.567744	4.666328
536	AT1G06090	AT1G06090	22.589811	26.49918	32.412594	20.486181	16.198626	19.792133
537	AT1G06100	AT1G06100	0.0	0.0	0.0	0.0	0.0	0.0
538	AT1G06110	SKIP16	53.813847	60.619984	57.787113	40.527561	44.691292	40.26865
539	AT1G06120	AT1G06120	20.181618	16.503704	15.050391	7.439092	11.278502	11.376007
540	AT1G06130	GLX2-4	20.396673	22.635021	19.818972	19.494816	17.815315	16.321394
541	AT1G06140	PCMP-E61	0.886737	0.395892	0.250342	1.173446	1.053993	0.545912
542	AT1G06150	EMB1444	1.113429	1.684348	0.0	0.714537	2.51826	1.382437
543	AT1G06149	CPuORF8	13.15434	12.866531	12.052391	13.050939	14.67056	9.075789
544	AT1G06148	AT1G06148	0.0	0.0	0.0	0.185526	0.0	0.0
545	AT1G06160	ERF094	14.647438	9.822575	15.279726	6.120567	12.671108	5.664455
546	AT1G06170	BHLH89	0.0	0.269758	0.826728	0.692671	2.141866	0.988522
547	AT1G06180	ATMYB13	15.936103	22.202236	20.12435	25.626427	26.43413	21.249897
548	AT1G06190	RHON1	21.610489	22.426607	13.575417	23.392948	21.370764	22.303469
549	AT1G06200	AT1G06200	69.280731	80.121078	72.958618	75.468582	72.672501	76.232697
550	AT1G06210	AT1G06210	34.02491	33.270363	32.508945	46.668926	39.421844	38.032574
551	AT1G06220	MEE5	31.545433	27.775755	22.632133	35.374367	30.789474	28.480705
552	AT1G06225	CLE3	0.094565	0.842329	0.0	0.063561	0.0	0.918186
553	AT1G06230	GTE4	33.381832	33.153549	31.417223	26.970028	30.314648	27.92042
554	AT1G06240	AT1G06240	6.32158	5.200794	3.245645	4.584636	7.007655	4.435269
555	AT1G06250	AT1G06250	1.067695	1.418588	0.0	1.942219	0.485374	0.499995
556	AT1G06265	AT1G06265	1.562311	1.101729	0.913315	1.67837	0.627225	2.669029
557	AT1G06260	AT1G06260	0.0	0.0	0.0	0.888126	0.0	0.0
558	AT1G06270	AT1G06270	3.244299	3.32826	3.531982	5.042393	5.989355	2.740277
559	AT1G06290	ACX3	65.771019	63.163681	64.800903	57.960445	57.208107	57.746597
560	AT1G06310	ACX3.2	2.153528	0.761236	1.304312	1.526382	1.094358	0.859708
561	AT1G06320	AT1G06320	0.0	0.0	3.7309	0.878739	0.0	1.062197
562	AT1G06350	AT1G06350	1.519678	0.700907	1.0332	4.525159	3.149985	2.021327
563	AT1G06370	AT1G06370	3.583236	3.677549	5.245294	2.197083	2.394675	1.928257
564	AT1G06380	AT1G06380	8.108402	10.73472	10.29834	15.790837	12.829784	14.3576
565	AT1G06390	ASK9	67.618027	68.903961	58.709621	48.287956	47.157661	50.1465
566	AT1G06400	RABA1A	122.673744	138.69577	132.784836	93.933617	106.547493	115.227928
567	AT1G06410	TPS7	82.003082	82.502899	79.46096	58.454651	68.500313	70.366127
568	AT1G06420	AT1G06420	1.404575	1.128285	2.028733	5.495313	5.563343	3.997995
569	AT1G06430	FTSH8	10.535245	31.034925	13.651361	16.954241	17.745707	20.369356
570	AT1G06440	AT1G06440	2.623713	1.608258	1.659087	2.428479	2.73333	2.190641
571	AT1G06450	CAF1-1	4.668833	10.989473	5.357411	6.101096	7.513751	7.458418
572	AT1G06460	ACD32.1	4.515018	1.6447	2.971447	1.213911	2.970676	2.531616
573	AT1G06470	AT1G06470	18.91493	23.402966	22.442713	26.757282	25.722359	24.245445
574	AT1G06475	AT1G06475	7.012848	8.52718	14.792356	15.98721	11.18805	18.540033
575	AT1G06490	CALS7	1.891032	2.463496	2.656042	2.859354	3.596182	1.923272
576	AT1G06500	AT1G06500	10.48476	12.569025	10.007647	14.404829	10.569835	16.31613
577	AT1G06515	AT1G06515	32.082203	30.339142	36.360439	45.378777	35.755661	32.340698
578	AT1G06510	AT1G06510	11.105105	10.459581	11.99892	6.529238	5.4719	9.481824
579	AT1G06520	GPAT1	3.544799	8.253823	6.751949	7.781082	12.641118	4.844571
580	AT1G06530	PMD2	79.20005	95.527115	68.028221	76.092232	71.296379	70.297432
581	AT1G06540	AT1G06540	0.213479	0.767214	0.0	1.710575	1.184402	1.767833
582	AT1G06550	AT1G06550	82.216141	75.776367	79.593353	119.383667	107.416809	112.943001
583	AT1G06560	AT1G06560	12.535542	10.850793	11.181161	13.347728	15.074559	12.940817
584	AT1G06570	PDS1	58.927597	66.427452	78.610054	14.272883	17.422775	20.430668
585	AT1G06580	AT1G06580	2.197097	1.912215	1.397724	1.841389	2.224753	1.311194
586	AT1G06590	APC5	6.110822	6.415509	7.812354	7.093434	6.009253	5.985076
587	AT1G06610	AT1G06610	0.0	0.0	0.0	0.0	0.0	0.0
588	AT1G06620	AT1G06620	40.428864	49.978111	52.558361	47.258461	45.829098	48.256756
589	AT1G06630	AT1G06630	14.15302	16.457361	11.553845	10.930651	8.862711	8.917473
590	AT1G06640	AT1G06640	277.451355	289.196136	258.785461	266.181549	342.018463	337.271088
591	AT1G06645	AT1G06645	3.879714	2.721718	3.219747	1.186476	1.626399	0.981565
592	AT1G06650	AT1G06650	30.095972	45.152069	34.803917	20.517302	30.792299	28.340731
593	AT1G06660	JASON	5.887335	6.327929	7.896749	7.620524	6.101983	5.842447
594	AT1G06670	NIH	19.06049	18.372761	16.99691	23.758562	18.816162	18.775093
595	AT1G06680	PSBP1	78.842819	93.735786	84.815697	52.122997	59.479351	71.973457
596	AT1G06690	AT1G06690	4.113244	5.491772	2.922682	4.611831	5.404809	6.485711
597	AT1G06700	PTI11	112.307594	111.260521	107.475449	66.246033	85.159592	78.017487
598	AT1G06710	AT1G06710	1.19839	1.894067	1.906454	2.640759	2.429307	3.364182
599	AT1G06720	AT1G06720	20.764065	18.343012	16.567152	24.930878	18.136892	21.412474
600	AT1G06730	AT1G06730	7.141901	7.499727	7.82084	9.473871	8.769215	9.467055
601	AT1G06740	AT1G06740	2.524946	1.664164	1.500463	2.472369	3.131526	3.465429
