gene_id	transcript_id(s)	flight1	flight2	flight3	ground1	ground2	ground3
AT3G59710	AT3G59710.1	0.00	0.00	0.00	10.00	0.00	0.00
AT3G59720	AT3G59720.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G59730	AT3G59730.1	149.00	87.00	300.00	141.00	86.00	290.00
AT3G59740	AT3G59740.1	6.00	33.00	0.00	4.00	8.00	14.00
AT3G59750	AT3G59750.1	152.00	161.00	53.00	144.00	110.00	163.00
AT3G59760	AT3G59760.1,AT3G59760.2,AT3G59760.3	4223.00	3939.00	3080.00	4698.00	2864.00	3822.00
AT3G59765	AT3G59765.1	18.00	13.00	4.00	29.00	42.00	37.00
AT3G59770	AT3G59770.1,AT3G59770.2,AT3G59770.3	5850.00	5609.00	4894.00	4382.00	3270.00	4369.00
AT3G59780	AT3G59780.1	630.00	704.00	536.00	771.00	505.00	725.00
AT3G59790	AT3G59790.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G59800	AT3G59800.1	548.00	448.00	595.00	733.00	348.00	549.00
AT3G59810	AT3G59810.1	990.00	793.00	742.00	850.00	401.00	607.00
AT3G59820	AT3G59820.1,AT3G59820.2	1419.00	885.00	914.00	2358.00	1130.00	1557.00
AT3G59830	AT3G59830.1	178.00	50.00	41.00	84.00	31.00	147.00
AT3G59840	AT3G59840.1	175.00	221.00	315.00	380.00	273.00	428.00
AT3G59845	AT3G59845.1,AT3G59845.2	0.00	0.00	0.00	0.00	0.00	0.00
AT3G59850	AT3G59850.1	109.00	79.00	89.00	245.00	94.00	119.00
AT3G59860	AT3G59860.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G59870	AT3G59870.1	452.00	353.00	318.00	247.00	282.00	279.00
AT3G59880	AT3G59880.1	19.00	0.00	3.00	1.00	12.00	12.00
AT3G59884	AT3G59884.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G59890	AT3G59890.1,AT3G59890.2	875.00	562.00	759.00	1227.00	551.00	745.00
AT3G59900	AT3G59900.1	39.00	61.00	40.00	152.00	154.00	189.00
AT3G59910	AT3G59910.1	2912.00	3070.00	2459.00	3170.00	1764.00	2752.00
AT3G59920	AT3G59920.1	10581.00	9221.00	9462.00	11495.00	6661.00	9202.00
AT3G59923	AT3G59923.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G59926	AT3G59926.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G59930	AT3G59930.1	2044.58	925.51	845.33	343.93	913.91	1044.88
AT3G59940	AT3G59940.1	2755.97	1814.00	2506.98	269.00	692.00	584.00
AT3G59950	AT3G59950.1,AT3G59950.2,AT3G59950.3	1829.03	1816.00	1693.02	1838.00	1491.00	1949.00
AT3G59960	AT3G59960.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G59970	AT3G59970.1,AT3G59970.2,AT3G59970.3	15429.35	14243.75	12325.62	20491.22	10974.70	15003.39
AT3G59980	AT3G59980.1	942.65	685.25	615.38	715.78	469.30	644.61
AT3G59990	AT3G59990.1,AT3G59990.2,AT3G59990.3,AT3G59990.4	6437.00	4855.00	4877.00	5980.00	3516.00	5497.00
AT3G60000	AT3G60000.1,AT3G60000.2	0.00	14.00	24.00	15.00	21.00	0.00
AT3G60010	AT3G60010.1	0.00	0.00	0.00	4.00	0.00	0.00
AT3G60020	AT3G60020.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60030	AT3G60030.1	6152.00	5222.00	4455.00	3548.00	3201.00	3491.00
AT3G60040	AT3G60040.1	181.00	295.22	153.00	112.00	55.15	165.00
AT3G60050	AT3G60050.1	363.00	236.78	107.00	501.00	293.85	453.00
AT3G60060	AT3G60060.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60070	AT3G60070.1	822.00	555.00	714.00	503.00	539.00	660.00
AT3G60075	AT3G60075.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60080	AT3G60080.1	1487.00	1555.00	1582.00	2385.00	1442.00	1815.00
AT3G60090	AT3G60090.1	35.00	4.00	12.00	10.00	3.00	12.00
AT3G60100	AT3G60100.1	5.00	0.00	0.00	9.00	0.00	0.00
AT3G60110	AT3G60110.1	525.00	540.00	436.00	846.00	518.00	749.00
AT3G60120	AT3G60120.1	0.00	0.00	19.00	12.00	7.00	0.00
AT3G60130	AT3G60130.1,AT3G60130.2,AT3G60130.3	4517.00	2724.00	3617.00	2329.00	2506.00	2215.00
AT3G60140	AT3G60140.1	757.00	943.00	2125.00	245.00	222.00	285.00
AT3G60150	AT3G60150.1	0.00	0.00	0.00	0.00	0.00	10.00
AT3G60160	AT3G60160.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60164	AT3G60164.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60170	AT3G60170.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60176	AT3G60176.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60180	AT3G60180.1,AT3G60180.2	315.62	152.96	261.22	229.00	168.00	189.00
AT3G60190	AT3G60190.1	3279.00	2198.00	2932.00	2096.00	1823.00	2271.00
AT3G60200	AT3G60200.1	640.00	480.00	579.00	510.00	446.00	456.00
AT3G60210	AT3G60210.1	1275.00	945.00	1175.00	1123.00	958.00	1153.00
AT3G60220	AT3G60220.1	160.00	140.00	185.00	124.00	39.00	127.00
AT3G60238	AT3G60238.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60240	AT3G60240.2,AT3G60240.3,AT3G60240.4	8340.00	7027.00	6327.00	8789.00	6202.00	7557.00
AT3G60245	AT3G60245.1	17157.00	12079.00	13562.00	24227.00	11091.00	17173.00
AT3G60250	AT3G60250.1,AT3G60250.2	4330.00	3314.00	3592.00	3171.00	1742.00	2315.00
AT3G60260	AT3G60260.1,AT3G60260.2,AT3G60260.3,AT3G60260.4	583.00	510.00	597.00	683.00	468.00	756.00
AT3G60270	AT3G60270.1	2.00	0.00	58.00	35.00	52.00	34.00
AT3G60280	AT3G60280.1	72.00	54.00	95.00	221.00	103.00	342.00
AT3G60286	AT3G60286.1	0.00	0.00	23.00	0.00	0.00	6.00
AT3G60290	AT3G60290.1	4.00	27.00	12.00	4.00	6.00	30.00
AT3G60300	AT3G60300.1,AT3G60300.2	6663.00	7698.00	6757.00	3246.00	3294.00	3441.00
AT3G60310	AT3G60310.1	180.00	229.00	250.00	220.00	202.00	210.00
AT3G60318	AT3G60318.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60320	AT3G60320.1	2562.00	2209.00	1547.00	2388.00	1523.00	2092.00
AT3G60328	AT3G60328.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60330	AT3G60330.1,AT3G60330.2	1634.00	1242.00	1802.00	3553.00	1197.00	2655.00
AT3G60340	AT3G60340.1,AT3G60340.2	2470.00	2195.00	2267.00	1913.00	1428.00	1709.00
AT3G60350	AT3G60350.1	1434.00	1256.00	1035.00	1341.00	1083.00	1100.00
AT3G60360	AT3G60360.1	1155.00	806.00	1127.00	1699.00	741.00	1235.00
AT3G60370	AT3G60370.1	470.00	415.00	433.00	261.00	193.00	280.00
AT3G60380	AT3G60380.1	1041.00	792.00	1084.00	1495.00	928.00	1342.00
AT3G60390	AT3G60390.1	126.00	109.00	99.00	76.00	74.00	23.00
AT3G60400	AT3G60400.1	345.00	309.00	402.00	423.00	231.00	395.00
AT3G60410	AT3G60410.1,AT3G60410.2,AT3G60410.3	1129.00	1319.00	1352.00	1287.00	844.00	1563.00
AT3G60420	AT3G60420.1,AT3G60420.2,AT3G60420.3	6.00	14.00	11.00	0.00	9.00	0.00
AT3G60440	AT3G60440.1	1425.00	857.00	1087.00	1713.00	818.00	1654.00
AT3G60450	AT3G60450.1	3136.00	3846.00	3276.00	3121.00	2408.00	3190.00
AT3G60460	AT3G60460.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60470	AT3G60470.1	29.00	18.00	10.00	18.00	6.00	0.00
AT3G60480	AT3G60480.1	493.00	540.00	514.00	621.00	493.00	562.00
AT3G60490	AT3G60490.1	379.00	396.00	380.00	288.00	209.00	234.00
AT3G60500	AT3G60500.1,AT3G60500.2,AT3G60500.3	1411.00	990.00	887.00	1780.00	860.00	976.00
AT3G60510	AT3G60510.1,AT3G60510.2,AT3G60510.3	562.00	382.00	559.00	432.00	362.00	529.00
AT3G60520	AT3G60520.1	199.00	229.00	200.00	214.00	197.00	267.00
AT3G60530	AT3G60530.1	940.00	904.00	767.00	573.00	271.00	235.00
AT3G60540	AT3G60540.1,AT3G60540.2	6.00	29.00	0.00	17.00	17.00	39.00
AT3G60550	AT3G60550.1	450.00	248.00	583.00	328.00	236.00	316.00
AT3G60560	AT3G60560.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60565	AT3G60565.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60570	AT3G60570.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60580	AT3G60580.1	48.00	79.00	80.00	134.00	73.00	116.00
AT3G60590	AT3G60590.1,AT3G60590.2,AT3G60590.3,AT3G60590.4	744.00	713.00	744.00	243.00	385.00	309.00
AT3G60600	AT3G60600.1,AT3G60600.2,AT3G60600.3	8845.00	8383.00	8238.00	6335.00	4401.00	5707.00
AT3G60610	AT3G60610.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60613	AT3G60613.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60620	AT3G60620.1	347.00	415.00	431.00	385.00	283.00	419.00
AT3G60630	AT3G60630.1	1174.00	973.00	827.00	1367.00	742.00	1059.00
AT3G60640	AT3G60640.1	497.00	512.00	648.00	781.00	574.00	845.00
AT3G60647	AT3G60647.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60650	AT3G60650.1	0.00	5.00	0.00	0.00	0.00	0.00
AT3G60660	AT3G60660.1	146.00	85.00	137.00	262.00	190.00	225.00
AT3G60670	AT3G60670.1	0.00	0.00	29.00	16.00	3.00	27.00
AT3G60680	AT3G60680.1	572.00	670.00	631.00	750.00	539.00	630.00
AT3G60690	AT3G60690.1	1877.00	2531.00	1332.00	1407.00	1062.00	1494.00
AT3G60700	AT3G60700.1	21.00	0.00	18.00	0.00	0.00	11.00
AT3G60710	AT3G60710.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60720	AT3G60720.1	531.00	330.00	310.00	568.00	332.00	264.00
AT3G60730	AT3G60730.1	0.00	0.00	0.00	0.00	11.00	0.00
AT3G60740	AT3G60740.1	1584.00	1288.00	1047.00	1700.00	1067.00	1136.00
AT3G60750	AT3G60750.1,AT3G60750.2	16107.00	14071.00	13337.00	18796.00	12989.00	17073.00
AT3G60760	AT3G60760.1	0.00	0.00	6.00	0.00	0.00	3.00
AT3G60770	AT3G60770.1	12880.00	10320.00	10893.00	20201.00	9458.00	14725.00
AT3G60780	AT3G60780.1	0.00	15.00	0.00	0.00	0.00	0.00
AT3G60790	AT3G60790.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60800	AT3G60800.1	1089.00	966.00	1221.00	1515.00	1005.00	1160.00
AT3G60805	AT3G60805.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60810	AT3G60810.1,AT3G60810.2	559.00	211.00	241.13	515.00	287.00	417.00
AT3G60820	AT3G60820.1,AT3G60820.2,AT3G60820.3	6864.00	5632.00	6309.87	7192.00	4134.00	6056.00
AT3G60830	AT3G60830.1	895.00	876.00	719.00	1213.00	702.00	1043.00
AT3G60840	AT3G60840.1	770.00	279.00	490.00	1257.00	743.00	817.00
AT3G60850	AT3G60850.1	1086.00	745.00	673.00	637.00	545.00	702.00
AT3G60860	AT3G60860.1	7499.00	5543.00	5201.00	5332.00	4071.00	4670.00
AT3G60870	AT3G60870.1	36.00	11.00	12.00	26.00	9.00	2.00
AT3G60880	AT3G60880.1,AT3G60880.2	1032.00	911.00	1009.00	1191.00	704.00	787.00
AT3G60890	AT3G60890.1,AT3G60890.2	0.00	0.00	0.00	0.00	0.00	1.00
AT3G60897	AT3G60897.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60900	AT3G60900.1	277.00	285.00	379.00	1107.00	659.00	655.00
AT3G60910	AT3G60910.1	493.00	449.00	360.00	511.00	268.00	404.00
AT3G60920	AT3G60920.1	5.00	3.00	15.00	8.00	15.00	7.00
AT3G60930	AT3G60930.1,AT3G60930.2	805.00	406.00	868.00	265.00	250.00	143.00
AT3G60935	AT3G60935.1	0.00	0.00	9.00	0.00	0.00	0.00
AT3G60940	AT3G60940.1	0.00	0.00	0.00	6.00	0.00	12.00
AT3G60950	AT3G60950.1	2089.32	1464.00	1902.15	1836.25	1598.06	1530.25
AT3G60955	AT3G60955.1	245.24	107.21	41.65	91.56	117.49	104.26
AT3G60957	AT3G60957.1	10.00	0.00	0.00	8.00	0.00	0.00
AT3G60960	AT3G60960.1	311.00	299.00	241.00	656.00	287.00	552.00
AT3G60961	AT3G60961.1	69.38	45.04	56.78	70.00	26.00	55.00
AT3G60965	AT3G60965.1	375.00	278.00	379.00	436.00	346.00	239.00
AT3G60966	AT3G60966.1	0.00	21.00	0.00	24.00	19.00	13.00
AT3G60970	AT3G60970.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60972	AT3G60972.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G60980	AT3G60980.1	1523.00	1238.00	1239.00	1493.00	1087.00	1301.00
AT3G60990	AT3G60990.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61010	AT3G61010.1,AT3G61010.2	1010.00	739.00	854.00	569.00	590.00	587.00
AT3G61020	AT3G61020.1	160.00	262.00	304.00	193.00	218.43	240.00
AT3G61028	AT3G61028.1,AT3G61028.2	0.00	21.00	0.00	0.00	8.00	0.00
AT3G61030	AT3G61030.1	281.44	221.78	282.20	50.19	141.45	118.49
AT3G61035	AT3G61035.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61040	AT3G61040.1,AT3G61040.2	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61050	AT3G61050.1,AT3G61050.2	7333.00	6419.00	6471.00	5295.00	4013.00	5569.00
AT3G61060	AT3G61060.1,AT3G61060.2	4315.32	7034.25	4725.90	1893.43	2062.19	2866.37
AT3G61070	AT3G61070.1,AT3G61070.2,AT3G61070.3	3130.68	3164.75	3175.10	1499.57	1246.81	1639.63
AT3G61080	AT3G61080.1	0.00	72.00	38.00	9.00	12.00	54.00
AT3G61090	AT3G61090.1	2.00	20.00	0.00	0.00	0.00	0.00
AT3G61100	AT3G61100.1	389.00	155.00	263.00	450.00	207.00	348.00
AT3G61105	AT3G61105.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61110	AT3G61110.1	4399.00	2695.00	3901.00	6491.00	2813.00	4249.00
AT3G61111	AT3G61111.1	0.00	0.00	1.00	0.00	0.00	0.00
AT3G61113	AT3G61113.1	8.00	26.00	23.00	2.00	18.00	9.00
AT3G61117	AT3G61117.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61118	AT3G61118.1	10.00	0.00	0.00	0.00	1.00	29.00
AT3G61120	AT3G61120.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61130	AT3G61130.1	3919.00	3106.00	3174.00	4906.00	2818.00	3498.00
AT3G61140	AT3G61140.1	2367.00	2205.00	2231.00	3798.00	1917.00	2927.00
AT3G61150	AT3G61150.1	303.00	218.00	232.00	268.00	152.00	102.00
AT3G61160	AT3G61160.1,AT3G61160.2	1399.00	1267.00	1210.99	853.00	637.00	837.00
AT3G61170	AT3G61170.1	50.00	20.00	73.01	86.00	73.00	39.00
AT3G61172	AT3G61172.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61175	AT3G61175.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61177	AT3G61177.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61180	AT3G61180.1	2857.00	2585.00	2731.00	1670.00	1467.00	1710.00
AT3G61182	AT3G61182.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61185	AT3G61185.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61190	AT3G61190.1,AT3G61190.2	296.00	396.00	335.00	432.00	305.00	386.00
AT3G61198	AT3G61198.1	168.00	200.00	181.00	26.00	33.00	80.00
AT3G61200	AT3G61200.1	1449.00	1370.00	1149.00	1325.00	1118.00	1235.00
AT3G61210	AT3G61210.1	570.00	607.00	918.00	173.00	68.00	172.00
AT3G61220	AT3G61220.1,AT3G61220.2	361.00	1290.00	342.00	1688.00	949.00	1781.00
AT3G61230	AT3G61230.1	5.00	0.00	0.00	4.00	1.00	14.00
AT3G61240	AT3G61240.1,AT3G61240.2	3700.00	2730.00	2909.00	4328.00	2424.00	3398.00
AT3G61250	AT3G61250.1	61.00	97.00	47.00	83.00	67.00	45.00
AT3G61260	AT3G61260.1	9325.00	7683.00	7927.00	4521.00	5422.00	6310.00
AT3G61270	AT3G61270.1	2357.00	2315.00	1724.00	1540.00	1057.00	1518.00
AT3G61280	AT3G61280.1,AT3G61280.2	37.00	0.00	0.00	14.00	0.00	2.00
AT3G61290	AT3G61290.1	0.00	0.00	0.00	0.00	2.00	0.00
AT3G61300	AT3G61300.1	720.00	571.00	722.00	487.00	420.00	656.00
AT3G61310	AT3G61310.1	114.00	31.00	65.00	127.00	50.00	109.00
AT3G61320	AT3G61320.1	150.00	183.00	91.00	203.00	211.00	214.56
AT3G61330	AT3G61330.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61340	AT3G61340.1	21.00	16.00	5.00	36.00	0.00	41.00
AT3G61350	AT3G61350.1	484.00	289.00	398.00	464.00	213.00	260.00
AT3G61360	AT3G61360.1	82.00	95.00	196.00	231.00	120.00	220.00
AT3G61370	AT3G61370.1	351.00	251.00	575.00	713.00	317.00	545.00
AT3G61380	AT3G61380.1	1296.00	818.00	977.00	2277.00	1472.00	2274.00
AT3G61389	AT3G61389.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61390	AT3G61390.1,AT3G61390.2	401.00	574.00	427.00	239.00	235.00	505.00
AT3G61400	AT3G61400.1	16.00	12.00	38.00	342.00	176.00	93.00
AT3G61410	AT3G61410.1	645.00	653.00	676.00	1685.00	650.00	1442.00
AT3G61415	AT3G61415.1,AT3G61415.2	751.00	657.00	506.00	615.00	545.00	502.00
AT3G61420	AT3G61420.1	1532.00	1071.00	1331.00	908.00	549.00	733.00
AT3G61430	AT3G61430.1,AT3G61430.2	57622.00	41833.00	51047.00	29696.00	23726.00	36915.00
AT3G61440	AT3G61440.1,AT3G61440.2,AT3G61440.3	18357.00	15991.00	16795.00	20182.00	14173.00	19242.00
AT3G61450	AT3G61450.1,AT3G61450.2	66.00	69.00	67.00	3.00	32.00	52.00
AT3G61460	AT3G61460.1	1658.00	1684.00	1350.00	975.00	817.00	998.00
AT3G61470	AT3G61470.1	1722.00	1280.00	1304.00	909.00	642.00	1103.00
AT3G61480	AT3G61480.1	2359.95	1575.49	1804.75	2158.74	1379.55	1786.41
AT3G61490	AT3G61490.1,AT3G61490.2,AT3G61490.3	2270.00	2123.00	1747.00	864.00	652.00	778.00
AT3G61500	AT3G61500.1,AT3G61500.2	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61510	AT3G61510.1	0.00	0.00	0.00	0.00	7.00	12.00
AT3G61520	AT3G61520.1	239.18	160.12	86.80	393.08	263.24	212.12
AT3G61530	AT3G61530.1,AT3G61530.2	558.00	436.25	416.00	328.41	316.80	370.67
AT3G61540	AT3G61540.1	1722.00	1121.75	1558.00	1427.59	750.20	1193.33
AT3G61545	AT3G61545.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61550	AT3G61550.1	42.00	27.00	2.00	12.00	4.00	19.00
AT3G61560	AT3G61560.1,AT3G61560.2	1797.00	1610.00	1577.00	1830.00	1069.00	1692.00
AT3G61570	AT3G61570.1	1348.00	1377.00	1564.00	1094.00	829.00	1145.00
AT3G61571	AT3G61571.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61580	AT3G61580.1	5084.00	4368.00	5353.00	3706.00	2273.00	3626.00
AT3G61590	AT3G61590.1,AT3G61590.2	719.00	801.00	797.00	1628.00	796.00	1444.00
AT3G61600	AT3G61600.1,AT3G61600.2	4531.00	3922.00	5001.00	3091.00	2387.00	2755.00
AT3G61610	AT3G61610.1	264.00	181.00	240.00	553.00	302.00	400.00
AT3G61620	AT3G61620.1,AT3G61620.2	576.00	592.00	528.00	949.00	441.00	792.00
AT3G61630	AT3G61630.1	471.00	678.00	430.00	497.00	345.00	372.00
AT3G61640	AT3G61640.1	219.00	192.00	213.00	231.00	210.00	282.00
AT3G61650	AT3G61650.1	742.00	576.00	547.00	985.00	443.00	691.00
AT3G61660	AT3G61660.1	16.00	13.00	14.00	5.00	20.00	10.00
AT3G61670	AT3G61670.1	946.00	668.00	661.00	1423.00	751.00	874.00
AT3G61678	AT3G61678.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61680	AT3G61680.1	683.00	631.00	477.00	1297.00	458.00	961.00
AT3G61690	AT3G61690.1	2843.00	2527.00	2344.00	2680.00	1949.00	2492.00
AT3G61700	AT3G61700.1,AT3G61700.2	0.00	0.00	6.00	2.00	6.00	12.00
AT3G61710	AT3G61710.1,AT3G61710.2,AT3G61710.3	2165.00	1904.00	1794.00	1365.00	1345.00	1583.00
AT3G61715	AT3G61715.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61720	AT3G61720.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61721	AT3G61721.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61723	AT3G61723.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61730	AT3G61730.1	0.00	0.00	0.00	0.00	0.00	5.00
AT3G61740	AT3G61740.1,AT3G61740.2	610.00	655.00	609.00	704.00	400.00	595.00
AT3G61750	AT3G61750.1	315.00	378.00	390.00	483.00	394.00	472.00
AT3G61755	AT3G61755.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61760	AT3G61760.1	365.00	369.00	484.00	438.00	253.00	356.00
AT3G61763	AT3G61763.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61770	AT3G61770.1	447.00	506.00	323.00	724.00	338.00	607.00
AT3G61780	AT3G61780.1	566.00	633.00	419.38	977.78	509.53	658.00
AT3G61790	AT3G61790.1	2123.00	2231.00	2376.00	1692.00	1567.00	1678.00
AT3G61800	AT3G61800.1	804.00	729.00	656.00	861.00	564.00	733.00
AT3G61810	AT3G61810.1	65.00	66.00	46.00	236.00	150.00	150.00
AT3G61820	AT3G61820.1	1716.00	1557.00	1634.00	8490.00	3945.00	6025.00
AT3G61825	AT3G61825.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61826	AT3G61826.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61827	AT3G61827.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61829	AT3G61829.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61830	AT3G61830.1	946.00	665.00	492.00	810.00	401.00	736.00
AT3G61840	AT3G61840.1	0.00	0.00	10.00	5.00	0.00	6.00
AT3G61850	AT3G61850.1,AT3G61850.2,AT3G61850.3,AT3G61850.4	2982.00	2136.00	2093.00	2160.00	1524.00	1896.00
AT3G61860	AT3G61860.1	2295.00	2130.00	2292.00	2154.00	1380.00	1650.00
AT3G61870	AT3G61870.1,AT3G61870.2	408.00	444.00	141.00	626.00	476.00	694.00
AT3G61880	AT3G61880.1,AT3G61880.2	121.00	125.00	59.00	156.00	88.00	107.00
AT3G61890	AT3G61890.1	1373.00	2846.00	881.00	811.00	523.00	907.00
AT3G61897	AT3G61897.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61898	AT3G61898.1	10.00	30.00	49.00	20.00	11.00	19.00
AT3G61900	AT3G61900.1	77.00	71.00	65.00	42.00	54.00	73.00
AT3G61910	AT3G61910.1	0.00	7.00	0.00	0.00	0.00	4.00
AT3G61920	AT3G61920.1	104.00	49.00	35.00	186.00	70.00	134.00
AT3G61930	AT3G61930.1	35.00	18.00	71.00	426.00	38.00	60.00
AT3G61940	AT3G61940.1	8.00	0.00	0.00	0.00	0.00	0.00
AT3G61947	AT3G61947.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61950	AT3G61950.1,AT3G61950.2	0.00	6.00	4.00	10.00	0.00	0.00
AT3G61960	AT3G61960.1,AT3G61960.2	2833.00	2435.00	2412.00	2119.00	1875.00	2131.00
AT3G61962	AT3G61962.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G61970	AT3G61970.1	144.00	45.00	66.00	103.00	96.00	67.00
AT3G61980	AT3G61980.1	379.00	382.00	467.00	319.00	299.00	299.00
AT3G61990	AT3G61990.1	3642.00	3551.00	3965.00	4047.00	2883.00	3417.00
AT3G62000	AT3G62000.1,AT3G62000.2	259.00	205.00	169.00	114.00	102.00	103.00
AT3G62010	AT3G62010.1,AT3G62010.2	3554.00	3560.00	3302.00	3211.00	2678.00	2974.00
AT3G62020	AT3G62020.1,AT3G62020.2	917.00	961.00	899.00	884.00	769.00	847.00
AT3G62030	AT3G62030.1,AT3G62030.2,AT3G62030.3	2363.07	1589.00	2107.00	3064.00	1716.14	2269.00
AT3G62040	AT3G62040.1	7697.93	7149.00	8197.00	10838.00	5582.86	8590.00
AT3G62050	AT3G62050.1	0.00	39.00	29.00	86.00	59.00	70.00
AT3G62060	AT3G62060.1	422.00	463.00	308.00	530.00	241.00	330.00
AT3G62070	AT3G62070.1	283.00	192.00	145.00	235.00	345.00	262.00
AT3G62080	AT3G62080.1,AT3G62080.2	1004.74	772.00	850.00	748.00	583.17	1001.04
AT3G62090	AT3G62090.1,AT3G62090.2,AT3G62090.3	770.26	891.00	594.00	562.00	539.83	681.96
AT3G62097	AT3G62097.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G62100	AT3G62100.1	135.00	148.00	97.00	203.00	126.00	76.00
AT3G62110	AT3G62110.1	1355.00	1507.00	1218.00	1917.00	1169.00	1628.00
AT3G62120	AT3G62120.1,AT3G62120.2	8923.00	6985.00	6888.00	9599.00	5374.00	7082.00
AT3G62130	AT3G62130.1	2393.00	2366.00	2090.00	1885.00	1390.00	1879.00
AT3G62140	AT3G62140.1	652.00	454.00	599.00	844.00	577.00	824.00
AT3G62150	AT3G62150.1	1855.00	1493.00	1700.00	1288.00	906.00	1155.00
AT3G62160	AT3G62160.1	389.00	385.00	357.00	162.00	175.00	146.00
AT3G62170	AT3G62170.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G62180	AT3G62180.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G62190	AT3G62190.1,AT3G62190.2	758.00	1012.00	683.00	841.00	587.00	842.00
AT3G62200	AT3G62200.1	306.00	358.00	392.00	552.00	348.00	451.00
AT3G62210	AT3G62210.1	347.00	343.00	288.00	464.00	263.00	387.00
AT3G62220	AT3G62220.1	734.00	464.00	470.00	781.00	479.00	730.00
AT3G62230	AT3G62230.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G62240	AT3G62240.1	2811.00	2005.00	1793.00	1876.00	1160.00	1662.00
AT3G62245	AT3G62245.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G62250	AT3G62250.1	19749.00	15206.00	17000.00	27755.00	12572.00	18747.00
AT3G62260	AT3G62260.1,AT3G62260.2	1295.00	1965.00	1099.00	1195.00	991.00	1383.00
AT3G62270	AT3G62270.1	4781.00	3738.00	4731.00	6781.00	4009.00	7187.00
AT3G62280	AT3G62280.1	473.00	576.00	560.00	284.00	394.00	335.00
AT3G62285	AT3G62285.1	0.00	0.00	0.00	0.00	0.00	0.00
