gene_name	Ensembl_ID	baseMean	log2FoldChange_condition_stage_sham_vs_sbs	lfcSE_condition_stage_sham_vs_sbs	stat_condition_stage_sham_vs_sbs	pvalue_condition_stage_sham_vs_sbs	padj_condition_stage_sham_vs_sbs	contrast_vector	outcome
NA	ogn	15.7443210625438	-1.94321342304512	0.623738415951515	-3.11543007990095	0.00183676888277036	0.00670432820581557	1	DE
NA	ogt.1	2700.6673750808	0.509038532820707	0.170050444672294	2.99345605241833	0.00275837231319816	0.00952245781979625	1	DE
NA	ogt.2	1850.86465139728	0.628025477315826	0.143900488272163	4.36430400519575	1.27528127666223e-05	8.37110309134964e-05	1	DE
NA	oip5	13.186844289388	-2.27008476721888	0.603640682787322	-3.76065568797769	0.000169468560686186	0.000830349021732373	1	DE
NA	oip5-as1	1402.43501958259	0.366254000819084	0.134809706420084	2.7168221825051	0.00659120089956624	0.0200890526433261	1	DE
NA	oit3	75.3355874347331	-5.69868818225492	0.557832533829291	-10.2157687776576	1.68537799688843e-24	1.13456166078579e-22	1	DE
NA	ola1	5962.40858596475	1.10691034274913	0.20329198881797	5.44492849514235	5.1826200481511e-08	5.54356849969115e-07	1	DE
NA	olah	153.360342337746	0.371831125519865	0.153805681568084	2.41753829721349	0.015625889576438	0.0413878073855554	1	DE
NA	olfcg3	0.143167695662124	0.785752970687842	3.11653965008542	0.252123527665148	0.800945584811601	NA	0	not_DE
NA	olfm1a	14.1951995321946	-0.243259164014595	0.441169744033659	-0.551395845486711	0.581362348031527	0.701651049780035	0	not_DE
NA	olfm1b	295.602708018804	-6.13786721290825	0.656187294693976	-9.35383428258962	8.45266318767687e-21	4.31748093089318e-19	1	DE
NA	olfm2a	11.2214642937343	-0.587759034223835	0.606062649693692	-0.969799136311885	0.332146623451667	0.469034275937306	0	not_DE
NA	olfm2b	1.49632712061487	1.40377746768947	1.29559709686841	1.0834984665237	0.278587231144814	0.411485897755215	0	not_DE
